分公司,商户类型,商户号,商户名称,交易笔数,交易金额,优惠交易笔数,用户数
上海,外部商户,310310758149807,肯德基安徽合肥永达餐厅,1,66.5,0,1
上海,外部商户,310310758149785,肯德基江苏省湖南路,1,71,0,1
上海,外部商户,310310758149423,肯德基浙江舟山定海新天地餐厅,1,50.96,1,1
上海,外部商户,310310758149387,肯德基浙江宁波宁波桑德兹餐厅,1,45.5,0,1
上海,外部商户,310310758149306,肯德基浙江台州椒江欧尚东海餐厅,1,43.99,1,1
上海,外部商户,310310758149300,肯德基浙江温州平阳解放餐厅,1,33,0,1
上海,外部商户,310310758149280,肯德基浙江绍兴上虞大润发餐厅,1,20.5,0,1
上海,外部商户,310310758149196,肯德基浙江温州温州安泰餐厅,1,191.5,0,1
上海,外部商户,310310758149191,肯德基浙江宁波宁海新人民餐厅,1,68.44,1,1
上海,外部商户,310310758148980,肯德基浙江金华金华大润发餐厅,1,78,0,1
辽宁,外部商户,898210150462944,（特约）青岛神丰牧业有限公司,1,4020.1,0,1
上海,外部商户,310310758148674,肯德基广东江门江会餐厅,1,188,0,1
上海,外部商户,310310758148488,肯德基福建福州福州金桔餐厅,1,85,0,1
上海,外部商户,310310758148470,肯德基福建福州帝豪餐厅,1,94.97,1,1
上海,外部商户,310310758148409,肯德基广东东莞东莞蜂汇广场餐厅,1,21.5,0,1
上海,外部商户,310310758148379,肯德基辽宁大连新马栏餐厅,1,63,0,1
上海,外部商户,310310758148025,肯德基四川雅安雅安万达餐厅,1,426,0,1
上海,外部商户,310310758148018,肯德基四川成都青羊万达餐厅,1,67,0,1
上海,外部商户,310310758148001,肯德基贵州贵阳新添大道餐厅,1,90.5,0,1
上海,外部商户,310310758147944,肯德基四川成都新天府汇城餐厅,1,147.51,1,1
上海,外部商户,310310758147627,肯德基北京黄寺大街餐厅,1,41.08,1,1
上海,外部商户,310310758141487,肯德基江苏常州兰陵餐厅,1,40.5,0,1
上海,外部商户,310310758141416,肯德基广东深圳坭岗餐厅,1,76,0,1
上海,外部商户,310310458145029,必胜宅急送上海市锦绣路餐厅,1,139.94,1,1
上海,外部商户,310310758141384,肯德基山东济南山大路餐厅,1,39,0,1
河南,外部商户,802410053990503,郑州万象城,1,7.56,1,1
上海,外部商户,310310758141372,肯德基天津天津利津餐厅,1,7.28,1,1
上海,外部商户,310310458145027,必胜宅急送上海市博兴餐厅,1,127,1,1
上海,外部商户,310310758141315,肯德基吉林长春车百餐厅,1,66,0,1
上海,外部商户,310310758141287,肯德基辽宁大连大连中南路,1,32.15,1,1
河南,外部商户,802410093990501,焦作市非税收入管理局,1,1199.75,1,1
上海,外部商户,310310758141266,肯德基辽宁辽阳贺尊餐厅,1,6.6,0,1
上海,外部商户,310310758141226,肯德基天津天津卫国道餐厅,1,7.46,1,1
上海,外部商户,310310458144989,必胜宅急送上海市隆昌餐厅餐厅,1,163,0,1
上海,外部商户,310310758141160,肯德基山东济南新八一餐厅,1,10.8,0,1
上海,外部商户,310310758141084,肯德基广东广州合一餐厅,1,4.8,0,1
上海,外部商户,310310758141079,肯德基广东佛山顺碧DT,1,11.2,0,1
上海,外部商户,310310758141023,肯德基四川成都新城市广场餐厅,1,80.5,0,1
上海,外部商户,310310758140940,肯德基河南洛阳十字街餐厅,1,4.8,0,1
上海,外部商户,310310458144895,必胜宅急送天津市新海湾餐厅,1,132.94,1,1
上海,外部商户,310310458144881,必胜宅急送北京市蒲芳路餐厅,1,97.75,1,1
上海,外部商户,310310758140813,肯德基福建厦门厦门海沧新阳店,1,9.6,0,1
上海,外部商户,310310758140810,肯德基福建龙岩龙岩万阳餐厅,1,10.8,0,1
上海,外部商户,310310758140804,肯德基福建泉州晋江城广场餐厅,1,10,0,1
上海,外部商户,310310758140799,肯德基福建泉州惠兴餐厅,1,45.5,0,1
上海,外部商户,310310758140790,肯德基福建厦门梧村汽车站餐厅,1,137.5,0,1
上海,外部商户,310310758140781,肯德基广东揭阳黄岐餐厅,1,9.83,1,1
上海,外部商户,310310758140777,肯德基福建厦门东方时代餐厅,1,14.96,1,1
上海,外部商户,310310758140752,肯德基新疆伊犁哈萨克自治州伊宁山东路店,1,20.5,0,1
上海,外部商户,310310758140697,肯德基陕西西安三桥新街餐厅,1,9.5,0,1
上海,外部商户,310310458122073,必胜客江苏省徐州和信,1,94.42,1,1
浙江,公共缴费,898330149000023,国网浙江桐庐县供电有限公司,1,261.15,0,1
上海,外部商户,310310758140633,肯德基陕西西安西安莲湖餐厅,1,82.68,1,1
上海,外部商户,310310758140622,肯德基陕西西安西关餐厅,1,4.8,0,1
上海,外部商户,310310758140616,肯德基陕西西安西大餐厅,1,7.2,0,1
上海,外部商户,310310458122048,必胜客浙江宁波新城银泰,1,0.01,1,1
上海,外部商户,310310758140594,肯德基陕西西安朱雀餐厅,1,24.5,0,1
上海,外部商户,310310758140577,肯德基江苏镇江东郊奥莱DT餐厅,1,152,0,1
上海,外部商户,310310758140566,肯德基江苏省泰兴万达KFC,1,48,0,1
浙江,公共缴费,898330349000016,国网浙江省电力公司泰顺县供电公司,1,45.26,0,1
上海,外部商户,310310758140521,肯德基江苏无锡瑞景店,1,21.08,1,1
上海,外部商户,310310758140520,肯德基江苏无锡新友店,1,15.91,1,1
上海,外部商户,310310758140448,肯德基江苏无锡前洲餐厅,1,51.5,0,1
上海,外部商户,310310758140422,肯德基江苏泰州昭阳餐厅,1,24.5,0,1
上海,外部商户,310310758140376,肯德基湖北武汉太子湖餐厅,1,6,0,1
上海,外部商户,310310758140354,肯德基湖北宜昌宜昌夷陵餐厅,1,6,0,1
上海,外部商户,310310758140353,肯德基湖北武汉新世界徐东餐厅,1,22,0,1
上海,外部商户,310310758140341,肯德基湖北武汉音乐学院餐厅,1,6,0,1
上海,外部商户,310310458121785,必胜客上海御桥百联,1,98.69,1,1
上海,外部商户,310310758140286,肯德基湖北襄阳航空路餐厅,1,59,0,1
上海,外部商户,310310758140274,肯德基湖北武汉武汉火车站二店,1,13.22,1,1
上海,外部商户,310310758140228,肯德基湖北宜昌宜昌福久源店,1,30,0,1
上海,外部商户,310310758140224,肯德基湖北宜昌解放路餐厅,1,9.5,0,1
上海,外部商户,310310758140218,肯德基湖北武汉阅马场餐厅,1,29,0,1
上海,外部商户,310310758140188,肯德基天津第六田园DT餐厅,1,37,0,1
上海,外部商户,310310758140183,肯德基天津汉友商厦店,1,12,0,1
上海,外部商户,310310758140180,肯德基河北保定惠友店,1,72.5,0,1
上海,外部商户,310310758140110,肯德基河北廊坊廊坊万达餐厅,1,78.98,1,1
上海,外部商户,310310758140106,肯德基河北沧州新绿洲餐厅,1,38.5,0,1
上海,外部商户,310310458121718,必胜客安徽省合肥万达,1,143,0,1
上海,外部商户,310310758140076,肯德基河北廊坊兴华餐厅,1,35.46,1,1
上海,外部商户,310310758140064,肯德基天津永旺餐厅,1,29.5,0,1
上海,外部商户,310310458121690,必胜客江苏吴江万亚,1,20.73,1,1
上海,外部商户,310310458149958,肯德基河北邢台财富餐厅,1,11.98,1,1
上海,外部商户,310310458120985,必胜客湖北凯德广场,1,114.78,1,1
上海,外部商户,310310458149895,肯德基内蒙古包头包头九原万达餐厅,1,7.2,0,1
上海,外部商户,310310458149879,肯德基内蒙古呼和浩特呼和浩特喜悦餐厅,1,79,0,1
上海,外部商户,310310458149864,肯德基河北石家庄裕彤餐厅,1,19,0,1
上海,外部商户,310310458149786,肯德基山西朔州朔州民福店,1,38.96,1,1
上海,外部商户,310310458149761,肯德基山西太原太原府东餐厅,1,12,0,1
上海,外部商户,310310458149760,肯德基山西运城运城学苑餐厅,1,62,0,1
上海,外部商户,310310458149749,肯德基山西太原北宫餐厅,1,46.5,0,1
上海,外部商户,310310458149700,肯德基广东深圳华为 餐厅,1,14,0,1
上海,外部商户,310310458149682,肯德基广东深圳观澜湖店,1,17.93,1,1
上海,外部商户,310310458149637,肯德基海南海口名门餐厅,1,6,0,1
上海,外部商户,310310458149626,肯德基广东深圳政丰餐厅,1,7.2,0,1
上海,外部商户,310310458149620,肯德基海南海口海口东站餐厅,1,61,0,1
上海,外部商户,310310458149609,肯德基海南海口海垦餐厅,1,17.6,0,1
浙江,公共缴费,898330549000003,国网浙江德清县供电有限公司（多渠道）,1,198.41,0,1
上海,外部商户,310310358128292,必胜客天津市曹庄餐厅,1,78.71,1,1
上海,外部商户,310310358128173,必胜客浙江温州梦多多餐厅,1,93.43,1,1
上海,外部商户,310310458149534,肯德基广东深圳西丽餐厅,1,6.5,0,1
上海,外部商户,310310458149528,肯德基广东深圳金田餐厅,1,45,0,1
上海,外部商户,310310458149506,肯德基广东深圳宝珠餐厅,1,47,0,1
上海,外部商户,310310458149472,肯德基广东深圳凤凰餐厅,1,9.8,0,1
上海,外部商户,310310458149344,肯德基江苏苏州张家港长丰店,1,27.77,1,1
上海,外部商户,310310458149336,肯德基江苏苏州园区车坊店,1,25.41,1,1
上海,外部商户,310310458149324,肯德基江苏苏州张家港杨舍餐厅,1,25,0,1
上海,外部商户,310310458149314,肯德基江苏南通如皋益寿路餐厅,1,18.91,1,1
上海,外部商户,310310458149311,肯德基江苏苏州星海街餐厅,1,8.3,1,1
上海,外部商户,310310458149309,肯德基江苏苏州昆山周镇春晖路餐厅,1,49.92,1,1
上海,外部商户,310310458149306,肯德基江苏苏州吴江车站餐厅,1,13.8,0,1
浙江,外部商户,102330693110006,嵊州市财政局,1,700,0,1
上海,外部商户,310310358128163,必胜客安徽省宿州万达,1,9.46,1,1
上海,外部商户,310310458149223,肯德基江苏苏州绿宝广场餐厅,1,22,0,1
上海,外部商户,310310358127978,必胜客江苏东台德润,1,85,0,1
上海,外部商户,310310458149189,肯德基江苏苏州张家港百润发餐厅,1,6.44,1,1
上海,外部商户,310310458149144,肯德基广东深圳壹方城餐厅,1,6,0,1
上海,外部商户,310310358127928,必胜客上海崇明八一路,1,121.78,1,1
上海,外部商户,310310458149105,肯德基辽宁沈阳万象汇外卖口餐厅,1,48.5,0,1
上海,外部商户,310310358127926,必胜客浙江宁波印象城店,1,78.95,1,1
上海,外部商户,310310458149080,肯德基黑龙江哈尔滨艺汇家店,1,22,0,1
上海,外部商户,310310458149077,肯德基黑龙江哈尔滨第五大道店,1,28,0,1
上海,外部商户,310310458149012,肯德基黑龙江齐齐哈尔建华万达餐厅,1,36,0,1
上海,外部商户,310310458149011,肯德基吉林长春五环店,1,3.6,0,1
上海,外部商户,310310458149008,肯德基辽宁沈阳沈辽路餐厅,1,6,0,1
上海,外部商户,310310458149005,肯德基辽宁抚顺抚百餐厅,1,10,0,1
上海,外部商户,310310458148997,肯德基黑龙江七台河桃山餐厅,1,60.35,1,1
上海,外部商户,310310458148972,肯德基吉林长春欧亚卖场三店,1,8,0,1
上海,外部商户,310310458148933,肯德基辽宁沈阳新光 DT餐厅,1,6,0,1
上海,外部商户,310310458148930,肯德基吉林长春东环城DT餐厅,1,7.2,0,1
上海,外部商户,310310358127864,必胜客江苏南通中南,1,138.8,0,1
辽宁,外部商户,898210592220009,（特约）桓仁满族自治县交通警察大队罚没,1,100,0,1
上海,外部商户,310310458148838,肯德基吉林通化春天餐厅,1,0.5,0,1
上海,外部商户,310310458148823,肯德基辽宁阜新文化宫餐厅,1,8,0,1
上海,外部商户,310310358127736,必胜客上海南方商城,1,23.87,1,1
上海,外部商户,310310358127570,必胜客山西河东,1,78.75,1,1
上海,外部商户,310310458148758,肯德基辽宁抚顺临江餐厅,1,34.47,1,1
上海,外部商户,310310458148732,肯德基辽宁盘锦林丰餐厅,1,23,0,1
上海,外部商户,310310358127541,必胜客山西铜锣湾,1,149.8,0,1
上海,外部商户,310310458148724,肯德基吉林长春长春西站餐厅,1,67.48,1,1
上海,外部商户,310310358127489,必胜客山东省体育中心,1,147,0,1
上海,外部商户,310310458148694,肯德基吉林长春时代餐厅,1,23,0,1
上海,外部商户,310310358127443,必胜客甘肃亚欧,1,0.01,1,1
上海,外部商户,310310458148671,肯德基上海宝龙店,1,6.5,0,1
上海,外部商户,310310458148668,肯德基上海隆昌餐厅,1,4.21,1,1
上海,外部商户,310310458148665,肯德基上海新南方商城餐厅,1,16.98,1,1
浙江,外部商户,102330793110002,义乌市财政局,1,50,0,1
上海,外部商户,310310458148660,肯德基上海佛罗伦萨餐厅,1,56,0,1
上海,外部商户,310310458148655,肯德基上海施湾店,1,22.5,0,1
上海,外部商户,310310458148652,肯德基上海九亭站餐厅,1,69,0,1
上海,外部商户,310310458148637,肯德基上海江镇餐厅,1,64,0,1
上海,外部商户,310310458148625,肯德基上海长江南路餐厅,1,22.83,1,1
上海,外部商户,310310458148619,肯德基上海嘉定城北餐厅,1,5.74,1,1
上海,外部商户,310310458148613,肯德基上海新宜街餐厅,1,5.4,0,1
上海,外部商户,310310458148599,肯德基上海莘龙餐厅,1,10,0,1
上海,外部商户,310310458148595,肯德基上海泗宝餐厅,1,12,0,1
上海,外部商户,310310458148592,肯德基上海金谊餐厅,1,10.18,1,1
上海,外部商户,310310458148562,肯德基上海柳州2餐厅,1,6,0,1
浙江,外部商户,102330993110003,岱山县财政局,1,150,0,1
上海,外部商户,310310458148556,肯德基上海三阳餐厅,1,94.39,1,1
上海,外部商户,310310458148553,肯德基上海吴中餐厅,1,6.5,0,1
浙江,外部商户,103331093110036,天台县财政局,1,8.98,1,1
上海,外部商户,310310458148534,肯德基上海钦州餐厅,1,6,0,1
上海,外部商户,310310358127345,必胜客山东省凯德,1,85,0,1
上海,外部商户,310310358127316,必胜客山东省高密振兴,1,85,0,1
上海,外部商户,310310358127163,必胜客河北省武城,1,49,0,1
上海,外部商户,310310458148490,肯德基上海吴泾餐厅,1,17.5,0,1
上海,外部商户,310310458148485,肯德基上海联洋餐厅,1,0.01,1,1
上海,外部商户,310310458148483,肯德基上海保德餐厅,1,4.96,1,1
上海,外部商户,310310458148480,肯德基上海逸仙餐厅,1,15.95,1,1
上海,外部商户,310310458148479,肯德基上海延长餐厅,1,68.5,0,1
上海,外部商户,310310358127058,必胜客四川成都锦都,1,37.75,1,1
上海,外部商户,310310358127050,必胜客四川骡马市,1,208.98,1,1
上海,外部商户,310310458148461,肯德基上海龙城餐厅,1,0.01,1,1
上海,外部商户,310310458148459,肯德基上海博乐餐厅,1,23,0,1
上海,外部商户,310310458148454,肯德基上海和平餐厅,1,14.01,1,1
上海,外部商户,310310358126997,必胜客湖南邵阳市宝庆路,1,83,0,1
上海,外部商户,310310458148444,肯德基上海嫩江餐厅,1,12,0,1
上海,外部商户,310310358126858,必胜客黑龙江省建华万达,1,111,0,1
上海,外部商户,310310458148415,肯德基上海海光餐厅,1,8,0,1
辽宁,外部商户,898210893110019,辽宁省税务局,1,174.54,1,1
浙江,外部商户,105330693110001,柯桥区财政局,1,2240,0,1
上海,外部商户,310310458148398,肯德基上海市青浦宝龙,1,13.8,0,1
浙江,外部商户,105910000022187,舟山市商务局,1,31,0,1
深圳,外部商户,802440348160608,微联通,1,0.01,1,1
上海,外部商户,310310458148368,肯德基上海新曹杨店,1,12,0,1
上海,外部商户,310310458148350,肯德基山东东营盛大DT餐厅,1,9.07,1,1
上海,外部商户,310310458148345,肯德基山东济南明珠餐厅,1,78.5,0,1
上海,外部商户,310310458148325,肯德基山东烟台登州路餐厅,1,33.5,0,1
上海,外部商户,310310458148297,肯德基山东济南工业南路餐厅,1,4.8,0,1
上海,外部商户,310310458148293,肯德基山东济南解放路餐厅,1,13,0,1
上海,外部商户,310310458148291,肯德基山东滨州圣豪餐厅,1,20,0,1
上海,外部商户,310310458148280,肯德基山东济南经四路餐厅,1,79,0,1
上海,外部商户,310310458148275,肯德基山东德州三八路餐厅,1,23,0,1
上海,外部商户,310310458148253,肯德基山东济南燕山餐厅,1,9.5,0,1
重庆,外部商户,898500054110827,重庆商社新世纪百货公司临江店（银联钱包）,1,2.9,0,1
湖北,外部商户,898420548160114,湖北宜昌交运集团股份有限公司,1,172,0,1
上海,外部商户,310310458148217,肯德基山东东营西三路餐厅,1,42,0,1
上海,外部商户,310310458148213,肯德基山东济南济南火车站一店,1,52,0,1
上海,外部商户,310310458148210,肯德基山东威海昆嵛餐厅,1,25.2,1,1
湖南,公共缴费,103439949000039,湘西花垣电力,1,37.34,0,1
湖南,外部商户,105430444580001,湖南烟草公司衡阳市公司（96368平台）,1,33831.97,0,1
上海,外部商户,310310458148165,肯德基山东省青医附院黄岛院区店KFC,1,27.62,1,1
上海,外部商户,310310458148160,肯德基山东省龙城广场店KFC,1,31.5,0,1
湖南,外部商户,105910000027395,衡阳市第一中学,1,499.98,1,1
湖南,外部商户,898430992229011,湖南交通违法处理自助平台大通湖交警大队,1,100,0,1
上海,外部商户,310310458147985,肯德基广西南宁古城餐厅,1,46,0,1
上海,外部商户,310310458147944,肯德基江苏南京双龙DT餐厅,1,10.94,1,1
辽宁,服务类,826221073994003,维纳传媒股份有限公司（加油）,1,200,0,1
上海,外部商户,310310458147857,肯德基江苏南京南京南站三店,1,34.5,0,1
上海,外部商户,310310458147835,肯德基安徽合肥中环大润发餐厅,1,30,0,1
黑龙江,外部商户,951260053110210,郑州垂作商贸有限公司,1,1830.59,0,1
福建,公共缴费,016350149000253,国网福建罗源县供电有限公司,1,30.91,0,1
福建,公共缴费,104350648990035,福建广电网络集团股份有限公司漳浦分公司,1,10,0,1
浙江,外部商户,929331080620004,浙江萧山医院(云闪付）,1,39.98,1,1
福建,公共缴费,104350849000007,福建广电网络集团股份有限公司漳平分公司,1,10.04,0,1
上海,外部商户,310310458147709,肯德基江苏南京新世纪餐厅,1,11.4,0,1
上海,外部商户,310310458147697,肯德基江苏南京太平南路餐厅,1,11.39,1,1
上海,外部商户,310310458147658,肯德基江苏省湖南路,1,20.16,1,1
上海,外部商户,310310458147627,肯德基江苏扬州扬州万达餐厅,1,36.5,0,1
上海,外部商户,310310458147621,肯德基江苏南京澳林购物广场餐厅,1,22.92,1,1
上海,外部商户,310310458147617,肯德基江苏徐州徐州金山餐厅,1,29,0,1
上海,外部商户,310310458147591,肯德基江苏连云港连云港万达餐厅,1,6,0,1
福建,外部商户,027350148140001,中国移动通信集团福建有限公司（WAP）,1,94.8,1,1
上海,外部商户,310310458147568,肯德基江苏南京天悦城餐厅,1,35,0,1
上海,外部商户,310310458147443,肯德基江西南昌火炬大街DT餐厅,1,12,0,1
上海,外部商户,310310458147429,肯德基江西宜春药都餐厅,1,7,0,1
上海,外部商户,310310458147378,肯德基江西九江天禧广场餐厅,1,8,0,1
上海,外部商户,310310458147322,肯德基浙江杭州杭州高教DT店,1,5.93,1,1
上海,外部商户,310310458147320,肯德基浙江宁波五乡爱民DT店,1,23.86,1,1
上海,外部商户,310310458147311,肯德基浙江宁波宁波万成餐厅,1,12,0,1
海南,外部商户,898460175230290,（特约）北京利桥新港科技有限公司,1,0.98,1,1
福建,外部商户,027350149000017,国网邵武供电公司,1,200,0,1
上海,外部商户,310310458147276,肯德基浙江台州黄岩大润发餐厅,1,0.01,1,1
上海,外部商户,310310458147258,肯德基浙江杭州杭州剧院餐厅,1,13,0,1
上海,外部商户,310310458147257,肯德基浙江温州北白象东大餐厅,1,7.87,1,1
上海,外部商户,310310458147234,肯德基浙江宁波宁波泰富餐厅,1,30.5,0,1
上海,外部商户,310310458147212,肯德基浙江宁波宁波中兴餐厅,1,16,0,1
福建,外部商户,027350149000046,国网武平县供电有限公司,1,213.3,0,1
上海,外部商户,310310458147193,肯德基浙江台州黄岩国贸餐厅,1,99,0,1
上海,外部商户,310310458147174,肯德基浙江宁波宁海金昌餐厅,1,25.96,1,1
海南,外部商户,898460180620172,海南智慧医院（医疗）(云闪付),1,9.9,1,1
上海,外部商户,310310458147147,肯德基浙江杭州杭州文三餐厅,1,12.7,1,1
上海,外部商户,310310458147129,肯德基浙江绍兴绍兴悦来餐厅,1,4.7,1,1
上海,外部商户,310310458147115,肯德基浙江绍兴绍兴胜利餐厅,1,63.22,1,1
上海,外部商户,105000054510628,光明随心订（乳制品）（云闪付）,1,101.16,1,1
上海,外部商户,310310458147069,肯德基浙江温州温州安泰餐厅,1,9.89,1,1
上海,外部商户,310310458147063,肯德基浙江宁波宁波联丰餐厅,1,22,0,1
上海,外部商户,310310458147053,肯德基浙江温州温州西城餐厅,1,16.89,1,1
上海,外部商户,310310458147041,肯德基浙江杭州萧山万佳餐厅,1,37,0,1
上海,外部商户,310310458147014,肯德基浙江舟山定海餐厅,1,6.2,1,1
上海,外部商户,310310458147012,肯德基浙江杭州采荷餐厅,1,14.4,0,1
上海,外部商户,310310458146946,肯德基浙江杭州西湖科技园店,1,19.98,1,1
上海,外部商户,310310458146941,肯德基浙江台州温岭医院餐厅,1,106,0,1
上海,外部商户,310310458146902,肯德基浙江绍兴上虞万达店,1,8,1,1
上海,外部商户,310310458146891,肯德基浙江杭州天城国际店,1,16.84,1,1
上海,外部商户,310310458146881,肯德基浙江杭州乔司物美店,1,19,0,1
海南,外部商户,898460280110115,海南智慧医院（医疗）（云闪付）,1,6.65,1,1
福建,外部商户,027350149000050,国网延平供电有限公司,1,49,1,1
上海,外部商户,310310458146815,肯德基浙江杭州杭州新东站餐厅,1,32.92,1,1
上海,外部商户,310310458146804,肯德基浙江杭州浙江大酒店,1,47.98,1,1
上海,外部商户,310310458146802,肯德基浙江宁波溪口武岭餐厅,1,36.5,0,1
深圳,外部商户,305440360119723,民生直销（手机）,1,0.01,0,1
福建,外部商户,027350149000055,国网云霄县供电有限公司,1,6071.37,0,1
上海,外部商户,310310458146730,肯德基广东佛山南海新天地店,1,13.43,1,1
上海,外部商户,310310458146722,肯德基广东广州清河东餐厅,1,9.6,0,1
福建,外部商户,027350149000056,国网漳平市供电有限公司,1,100,0,1
福建,外部商户,027350149000068,国网建宁县供电有限公司,1,361.68,0,1
上海,外部商户,310310458146636,肯德基广东肇庆康乐餐厅,1,9.96,1,1
上海,外部商户,310310458146611,肯德基广东广州五月花餐厅,1,9.5,0,1
福建,外部商户,027352249000190,国网霞浦市供电有限公司,1,293.25,1,1
上海,外部商户,310310458146564,肯德基广东河源河源广晟餐厅,1,89.5,0,1
上海,外部商户,310310458146548,肯德基广东惠州南湖花园餐厅,1,6,0,1
上海,外部商户,310310458146523,肯德基广东广州署前餐厅,1,19.98,1,1
上海,外部商户,310310458146495,肯德基广东佛山智慧新城餐厅,1,8,0,1
上海,外部商户,310310458146484,肯德基广东广州祈福缤纷世界餐厅,1,8,0,1
上海,外部商户,310310458146458,肯德基广东佛山南海佰德广场餐厅,1,6,0,1
上海,外部商户,310310458146453,肯德基广东广州上渡路餐厅,1,16,0,1
上海,外部商户,310310458146449,肯德基广东佛山九江信基餐厅,1,15.75,1,1
上海,外部商户,310310458146431,肯德基广东佛山南海万达店,1,5.4,0,1
上海,外部商户,310310458146425,肯德基广东佛山沧江路店,1,54,0,1
上海,外部商户,310310458146419,肯德基广东佛山季华七路店,1,8,0,1
上海,外部商户,310310458146416,肯德基广东广州鸿禧餐厅,1,20,0,1
上海,外部商户,310310458146399,肯德基福建福州大学城DT餐厅,1,15.98,1,1
上海,外部商户,310310458146394,肯德基福建福州达道路餐厅,1,43,0,1
上海,外部商户,310310458146391,肯德基福建福州明腾广场店,1,6.5,0,1
福建,外部商户,105910000026359,漳州实验中学,1,16430,0,1
福建,外部商户,105910000192834,泉州医学高等专科学校,1,504,0,1
上海,外部商户,310310458146344,肯德基福建福州宝龙餐厅,1,9.43,1,1
上海,外部商户,310310458146338,肯德基福建南平滨江餐厅,1,11,0,1
上海,外部商户,310310458146337,肯德基福建福州长乐餐厅,1,0.01,1,1
上海,外部商户,310310458146324,肯德基广东东莞松山湖DT餐厅,1,38,0,1
上海,外部商户,310310458146258,肯德基辽宁大连澳东世纪DT餐厅,1,17,0,1
福建,外部商户,105910000240393,莆田市城厢区工商行政管理局,1,39.3,0,1
上海,外部商户,310310458146240,肯德基辽宁大连春柳餐厅,1,44.5,0,1
上海,外部商户,310310458146224,肯德基辽宁大连黄河路餐厅,1,16.88,1,1
上海,外部商户,310310458146210,肯德基辽宁大连成义餐厅,1,15.78,1,1
上海,外部商户,310310458146162,肯德基湖南娄底龙泰餐厅,1,10.5,0,1
贵州,外部商户,105910000363643,威宁彝族回族苗族自治县第二中学,1,565,0,1
上海,外部商户,310310458146073,肯德基湖南娄底娄底氐星路餐厅,1,28.5,0,1
上海,外部商户,310310458146042,肯德基湖南长沙黄兴中路餐厅,1,12.6,0,1
厦门,外部商户,802350256990509,FILA官方商城（无卡）,1,688,0,1
厦门,外部商户,898350256611154,奥康国际电子商务有限公司,1,158.98,1,1
北京,外部商户,898111992220127,北京市房山区交通局,1,8,0,1
北京,外部商户,898111992220115,北京市平谷区城市管理委员会,1,0.46,1,1
吉林,公共缴费,945220883986001,国网吉林通榆县供电有限公司,1,0.01,1,1
四川,外部商户,100652386510001,都江堰市教育局,1,1464.58,1,1
四川,外部商户,102510180620012,核工业四一六医院（云闪付）,1,11,0,1
四川,服务类,898510182200525,（特约）沈阳职业技术学院,1,500,0,1
北京,外部商户,898111973990857,花卷,1,147.98,1,1
北京,外部商户,898111965130952,上海深长城物业咨询有限公司,1,354.1,1,1
四川,服务类,898510882200009,（特约）四川信息职业技术学院,1,600,0,1
大连,外部商户,898210254113062,大商大庆新玛特购物休闲广场有限公司,1,1498.87,1,1
黑龙江,外部商户,105000086511085,国家税务总局黑龙江省税务局,1,560,0,1
天津,外部商户,105110000002483,天津中医药大学第一附属医院,1,298.38,0,1
天津,外部商户,898120080620702,天津市红桥区中医医院,1,11.32,1,1
青岛,外部商户,QRC370201057039,长沙市岳麓区家的味道私房菜馆,1,370,0,1
宁夏,外部商户,898640175230127,（特约） 银川顺泊（人民巷地下停车场）,1,1.5,1,1
宁波,外部商户,105910000353303,象山县石浦镇番头小学,1,24,0,1
宁波,外部商户,853332053114906,蜂购,1,3980,0,1
宁波,外部商户,853332073723901,江苏龙禾通,1,10880,0,1
宁波,外部商户,853332080115013,生命立春,1,4250,0,1
安徽,公共缴费,898341149000132,国家电网,1,52.24,0,1
安徽,公共缴费,898341549000635,国家电网,1,26.57,0,1
安徽,公共缴费,898341848140002,中国联通宣城市分公司（话费）,1,0.12,1,1
安徽,外部商户,001340293111001,国家税务总局芜湖市税务局,1,3533.55,0,1
山东,外部商户,105910000311475,中国共产党威海市市场监督管理局直属机关委,1,34.08,0,1
上海,外部商户,310310458146040,肯德基湖南长沙长沙东站餐厅,1,45.49,1,1
广东,公共缴费,103441486510002,中国人民银行梅州市中心支行（党费）,1,94,0,1
上海,外部商户,310310458146034,肯德基湖南湘潭韶山餐厅,1,20.5,0,1
广东,外部商户,103441148990028,易初莲花,1,64.4,0,1
广东,外部商户,103445248990001,华南通商贸,1,40.19,1,1
上海,外部商户,310310458146026,肯德基湖南长沙福元路餐厅,1,36.98,1,1
广东,外部商户,104440170111634,广州富力鼎盛置业发展公司富力君悦大酒店,1,8488.48,0,1
北京,外部商户,898110278320336,CGV影城（电影院）（云闪付）,1,6.9,0,1
北京,外部商户,898110278320307,CGV影城（电影院）（云闪付）,1,92,0,1
贵州,外部商户,802520058120500,黔卡惠,1,39.39,1,1
广东,外部商户,105440180629518,广州市从化区妇幼保健院,1,20,0,1
广东,外部商户,105581000045923,码上花平台商户,1,1398,0,1
上海,外部商户,310310458145924,肯德基四川成都软件园DT餐厅,1,5.98,1,1
广东,外部商户,306440159830002,广发银行（中石化标书费、CA证书费等）,1,1000,0,1
北京,外部商户,898110253115411,上海本来生活,1,18.12,1,1
北京,外部商户,898110065132236,深圳市金地物业管理有限公司,1,299.49,0,1
北京,外部商户,869100073990013,话费充值,1,0.01,0,1
广东,外部商户,896580053110263,永丰县启铭利科技发展有限公司,1,1375.57,1,1
青岛,外部商户,802053241110076,青岛长途汽车售票网,1,0.01,1,1
