分公司,商户类型,商户号,商户名称,交易笔数,交易金额,优惠交易笔数,用户数
深圳,外部商户,802440360120581,捷信金融,69,66942,26,71
安徽,公共缴费,898340149000006,国家电网,69,10535,33,60
厦门,外部商户,896393053110275,河北抟尔商贸有限公司,68,152510,3,59
上海,外部商户,802310051720507,石化江苏,68,22693,0,57
福建,公共缴费,417350786510003,南平市建阳区农村信用合作联社党费,68,4309,0,69
黑龙江,外部商户,896260053110588,北京望箭盛科技有限公司,67,17115,2,39
上海,外部商户,305310054990143,天天果园（在线商城）（云闪付）,67,10900,66,62
深圳,外部商户,802440348140523,华为中国商城,67,89429,30,65
厦门,外部商户,896393053110274,河北秋菊商贸有限公司,67,124346,2,54
吉林,公共缴费,945220183987710,国网吉林省电力有限公司白山供电公司,66,5132,43,59
深圳,外部商户,861440359337053,捷信消费金融,66,47365,10,66
黑龙江,外部商户,896260053110604,西安红尚索商贸有限公司,65,10072,0,33
吉林,公共缴费,945220183987709,国网吉林省电力有限公司通化供电公司,65,4152,36,61
湖南,公共缴费,898431049000926,国网湖南省电力公司郴州供电分公司,65,5148,32,56
总公司,信用卡还款,414420194980002,汉口银行信用卡还款,65,187821,19,58
黑龙江,外部商户,896260053110485,秦皇岛爱纳商贸有限公司,65,46868,2,35
福建,公共缴费,017350349000254,国网福建省电力有限公司莆田供电公司,65,4951,28,41
厦门,公共缴费,027350248140012,福建省电信公司厦门市分公司,64,261,36,54
总公司,信用卡还款,434110194980001,天津银行互联还款,64,232227,30,61
河北,外部商户,898130193994000,河北省公安厅交通管理局,64,6246,10,41
上海,外部商户,821290059990QDV,上海邮乐网络技术有限公司,63,208034,4,13
上海,外部商户,104310058133392,星巴克（宁波）,63,4219,18,62
上海,外部商户,104310058133378,星巴克（深圳）,63,3747,9,57
青岛,外部商户,103053253111537,利群集团青岛电子商务有限公司（利群集团）,63,13697,62,51
贵州,公共缴费,898520149000141,贵州电网有限责任公司贵阳供电局,63,37337,44,49
湖南,公共缴费,001430648140099,行业商户(电信）,63,43,4,62
宁波,外部商户,301330249000041,宁波市民卡运营管理有限公司,63,548,44,63
总公司,信用卡还款,447620194980003,兰州银行信用卡还款,62,125576,19,54
上海,外部商户,105290070111017,格林豪泰酒店（中国）有限公司,62,11185,21,59
厦门,外部商户,896393053110351,邯郸市邯山区增彬教育科技有限公司,61,159040,1,55
福建,公共缴费,016350649000276,国网福建省电力有限公司漳州供电公司,61,26147,23,44
浙江,外部商户,906330148160057,梦幻手游,61,11041,4,44
湖南,公共缴费,001431248140099,行业商户(电信）,61,238,4,58
上海,外部商户,802310049000533,中石化北京石油分公司（一键加油）,61,18445,0,53
上海,外部商户,105290048140580,天翼电子商务有限公司上海分公司（翼支付）,61,71482,0,40
辽宁,外部商户,898211192220014,（特约）盘锦市公安局交通警察支队兴隆台,61,10583,11,46
辽宁,公共缴费,826228049004001,国网辽宁省电力有限公司营口供电公司,61,4024,33,56
河南,外部商户,898410193117777,郑州国税财税库银,61,35466,0,39
贵州,公共缴费,898520149000144,贵州电网有限责任公司贵阳供电局,61,32955,40,41
江苏,公共缴费,308320149005890,南京水务集团有限公司（富友）,60,2934,36,58
广东,外部商户,896580053110362,天门宏汇商贸有限公司,60,23314,1,38
福建,公共缴费,008350257220001,中国联通有限公司厦门分公司,60,40,46,52
广西,外部商户,491450360120039,桂林银行股份有限公司（手机支付）,60,1060,9,50
湖南,外部商户,898430992224421,湖南交通违法处理自助平台（益阳支队）,60,10120,0,38
湖南,公共缴费,001430348140099,行业商户(电信）,59,334,30,57
湖南,外部商户,898430192220009,湖南省公安厅交通管理局(互联网科目三),59,15326,15,54
四川,外部商户,896650053110117,菏泽优茗新能源有限公司,59,36715,1,37
总公司,信用卡还款,417980094980001,盛京银行信用卡还款,59,263556,16,48
总公司,信用卡还款,955161094980007,山西省农村信用社联合社信用卡还款,59,292974,14,44
辽宁,外部商户,898211292220005,（特约）铁岭市公安局交通警察支队,59,8386,5,26
吉林,公共缴费,945220183982212,国网吉林榆树市供电有限公司,59,4908,29,48
福建,公共缴费,417350786510014,南平农商银行党委（党费）,58,2710,0,57
厦门,外部商户,802350245110524,厦门航空,58,95491,9,51
深圳,外部商户,898440354113710,天虹商场,58,5154,19,53
厦门,外部商户,896393053110298,北京景玉荣科技有限公司,58,183860,3,52
上海,外部商户,303310049000921,缴费（交通卡APP）,58,9049,31,52
厦门,外部商户,896393053110352,河北晓雪贸易有限公司,58,178690,4,53
河北,外部商户,898130193994020,河北省公安厅交通管理局,58,5778,8,39
广东,外部商户,103440180621299,中山三院（医院）（云闪付）,58,5012,5,51
黑龙江,外部商户,896260053110495,北京沐宇科技有限公司,58,43248,1,43
深圳,外部商户,802440348991069,山姆会员华东店,58,17738,19,52
河北,外部商户,898130493110012,邯郸国库（国税）,57,67889,3,12
河南,公共缴费,586410149000003,中原银行自来水缴费,57,2127,51,47
厦门,外部商户,896393053110362,贵州誉杰贸易有限公司,57,185813,1,49
广东,外部商户,896580053110363,天门辉睿商贸有限公司,57,12602,3,29
北京,外部商户,898111948161234,惠买,56,21619,32,52
福建,公共缴费,104350148990038,福建广电网络集团股份有限公司福州分公司,56,56,53,53
陕西,外部商户,898610153995040,西安华信锐捷信息技术有限公司,56,8715,4,33
厦门,外部商户,896393053110484,龙岩初如梦贸易有限公司,56,21675,1,33
湖北,外部商户,898420179950174,北京汇拾德华信息技术有限公司,55,391,41,44
上海,外部商户,802310051720506,石化浙江石油,55,22300,0,44
大连,外部商户,898210257121353,大连吉蜜科技有限公司,55,2462,53,42
广东,外部商户,104440148990037,安利（中国）日用品有限公司,55,105606,9,46
福建,公共缴费,417350786510006,建瓯市农村信用合作联社党委（党费）,55,1516,0,53
黑龙江,外部商户,896260053110454,湖南彼凋贸易有限公司,54,18387,0,37
湖北,外部商户,027421293110001,咸宁国税日间,54,30817,6,25
贵州,公共缴费,898520349000124,贵州电网有限责任公司遵义供电局,54,12137,42,46
福建,公共缴费,016350549000270,国网福建南安市供电有限公司,54,5179,26,37
总公司,信用卡还款,903320594980001,常熟农商互联还款,53,130249,14,52
福建,公共缴费,016350549000268,国网福建省电力有限公司泉州供电公司,53,90115,25,47
广东,外部商户,896580053110304,海南感失网络科技有限公司,53,56309,0,40
吉林,公共缴费,945220183987707,国网吉林省电力有限公司吉林供电公司,53,2128,43,49
青岛,服务类,105053289990259,青岛日日顺乐家物联科技有限公司,53,1590,51,53
辽宁,外部商户,898210141110014,（特约）辽宁新天地铁科技有限公司,52,206,8,37
安徽,公共缴费,898340448140011,中国联通淮南市分公司（话费）,52,29,53,50
河南,外部商户,898411593110092,河南省信阳市浉河国家税务局(财税库银后端),52,22629,0,20
辽宁,外部商户,898210693990008,（特约）丹东市公安交通警察支队,52,6838,7,32
大连,外部商户,898210254113072,大商股份有限公司,52,1013,36,36
福建,公共缴费,016350649000277,国网福建漳浦县供电有限公司,52,113998,15,36
上海,服务类,113310078320031,猫眼,52,3559,21,49
总公司,信用卡还款,937320294980001,无锡农商行互联还款,52,142717,13,53
辽宁,外部商户,898211492220010,（特约）葫芦岛市公安局交通警察支队建昌,52,10951,6,17
上海,外部商户,105290000003201,锦江旅行（旅行）（云闪付）,51,14482,13,44
福建,公共缴费,016350349000255,国网福建仙游县供电有限公司,51,4975,15,33
总公司,信用卡还款,440980094980001,徽商信用卡还款,51,148602,10,49
浙江,外部商户,412330386990001,温州市驾培协会,51,12186,6,46
上海,外部商户,303310048990996,云缴费（普通类缴费2）,51,1487,9,22
广东,外部商户,103440180621253,广东省中医院,51,1838,8,47
北京,外部商户,898111953990239,多点,51,2560,49,47
青岛,服务类,104053293110002,(特约)国家税务总局青岛市税务局,51,1200418,1,26
内蒙古,公共缴费,898150149000153,呼和浩特市自来水供排水有限责任公司,51,455,44,48
山西,公共缴费,898140149000397,国网电力公司太原供电公司（多渠道后端）,51,2035,33,42
广东,外部商户,896580053110264,永丰县睿明科技有限公司,51,45432,0,29
福建,公共缴费,016350549000271,国网福建晋江市供电有限公司,51,11115,13,28
上海,外部商户,802310053991458,春播,50,8224,48,43
福建,公共缴费,008350857220001,中国联通有限公司龙岩分公司,50,150,42,47
北京,外部商户,947100048162286,拉拉网络,50,15592,0,32
四川,公共缴费,898510192220016,四川银联交警认缴后端商户,49,5236,2,22
湖南,公共缴费,001431148140099,行业商户(电信）,49,143,8,47
上海,服务类,102310093990015,上海交警罚没款,49,4860,0,46
天津,外部商户,898120080620182,天津医科大学总医院,49,2237,20,37
云南,公共缴费,302731048146054,云南移动电话费,49,139,14,44
总公司,外部商户,301310060129520,交行上海电子渠道,48,336855,0,43
总公司,外部商户,620055459475043,Oceania-shop.online-RMB,48,3020,0,37
辽宁,外部商户,898210992220013,（特约）阜新市公安局交通警察支队,48,7031,6,32
总公司,信用卡还款,584700094980001,贵州银行信用卡还款,48,95523,4,46
宁波,外部商户,853332053114982,丝宝俪商城,47,345090,3,44
山西,公共缴费,898140149000430,太原供水集团有限公司,47,1393,31,46
上海,外部商户,898319856914266,优衣库（成衣）（云闪付）,47,9263,13,39
黑龙江,外部商户,896260053110595,北京项宇微森科技有限公司,47,60118,1,48
湖北,外部商户,027421193110001,黄冈国税日间,47,36249,4,21
山西,公共缴费,898141049000440,国网电力公司临汾供电公司（多渠道后端）,47,724,35,41
北京,外部商户,898111953990243,多点,47,3018,47,41
总公司,信用卡还款,466530194986303,富滇银行信用卡还款,47,138357,6,37
江苏,外部商户,898320173720147,南京广电猫猫新媒体有限公司（实物销售）,46,441586,24,38
福建,公共缴费,016350849000295,国网福建永定县供电有限公司,46,16654,13,29
福建,公共缴费,016350649000278,国网福建龙海市供电有限公司,46,12021,20,33
北京,外部商户,898111953990395,多点,46,2942,41,43
上海,外部商户,802310051720522,石化福建,46,17030,0,35
湖北,外部商户,027420293110001,暂收款（黄石日间）,46,76876,5,24
总公司,信用卡还款,495614094980388,柳州银行互联还款,46,106015,13,42
浙江,外部商户,896330053110027,上海聚勉网络科技有限公司,46,47184,2,33
福建,公共缴费,016350249000237,国网福建省电力有限公司厦门供电公司,45,9068,18,40
广西,外部商户,491450170110118,东呈会（酒店预订云闪付）,45,10145,14,41
总公司,信用卡还款,420980094980002,鄞州农村合作互联,45,105916,10,41
湖南,外部商户,826430153110041,快乐购有限责任公司,45,8512,42,46
上海,外部商户,802310049000538,石化江苏,45,48350,0,46
总公司,充值,304330148140010,元迈科技流量充值（移动）,45,756,12,42
河南,外部商户,898411393110049,南阳高新区地方税务局,44,18519,0,30
湖南,公共缴费,898430849001724,张家界市电力局,44,4481,17,36
上海,外部商户,898319853317985,来伊份商城（食品销售）（云闪付）,44,4748,30,42
上海,外部商户,898310151220125,1药网(医疗)(云闪付),44,7830,15,42
福建,公共缴费,016352249000306,国家电网（福安分公司）,44,7798,15,36
厦门,外部商户,896393053110482,南京昌万同电子科技有限公司,44,21972,2,28
河南,外部商户,898410149000082,电力缴费,43,7115,6,40
黑龙江,外部商户,896260053110519,北京恒通九州咨询有限公司,43,26080,0,25
甘肃,外部商户,447620153110180,三维商城(日用百货)（云闪付）,43,8162,8,30
贵州,公共缴费,898520449000104,贵州电网有限责任公司安顺供电局,42,6952,29,32
河南,外部商户,898410293110052,互联网财税库银（开封）,42,14413,0,20
四川,外部商户,896650053110087,重庆金尚尔科技有限公司,42,25416,0,22
上海,外部商户,802310063000587,微易保险经纪有限公司,42,13706,12,33
湖南,公共缴费,001431048140002,郴州市移动公司,42,435,6,40
河南,公共缴费,586410149000004,中原银行燃气缴费,42,3650,38,37
北京,外部商户,898111953990403,多点,41,2425,38,37
深圳,外部商户,802440348991071,山姆会员大连店,41,15715,14,39
湖北,外部商户,027420793110001,国家金库鄂州市中心支库,41,27547,4,16
青岛,公共缴费,103053249000074,国网山东省电力公司青岛市黄岛区供电公司,41,1812,22,28
安徽,服务类,802340053110556,浙江微能科技,41,1689,21,36
上海,外部商户,802310051720508,石化山东,41,14282,0,40
河南,外部商户,898411693110079,河南省周口市国家税务局,41,38765,0,26
江苏,外部商户,103320186515384,江苏省公安厅交通警察总队（盐城）,40,4266,4,25
福建,公共缴费,016350749000283,国网福建省电力有限公司南平供电公司,40,3424,24,33
总公司,外部商户,301440160129501,交行广东电子渠道,40,252700,0,31
上海,商城,802310053112494,东浩国际（云闪付商城）,40,1844,19,39
深圳,外部商户,802440345110532,深圳航空,40,47522,24,37
浙江,外部商户,423330193110002,杭州市财政局,39,9158,7,29
上海,外部商户,802310051720513,石化河北,39,11521,0,33
江西,外部商户,821360173924027,北京闪银奇异科技有限公司,39,20403,5,32
重庆,外部商户,802500048160614,盛大,39,131,11,36
总公司,信用卡还款,458980094980003,青海银行还款互联,39,54650,6,35
广东,外部商户,802440048160653,深圳尚米网络,39,1903,11,19
北京,外部商户,898111953990407,多点,39,1273,35,33
湖南,公共缴费,001430748140099,行业商户(电信）,39,282,6,35
贵州,公共缴费,898520349000126,贵州电网有限责任公司遵义供电局,39,16899,28,30
湖北,外部商户,027420893110101,荆门东宝国税局,39,22463,8,28
贵州,外部商户,826520175230006,贵州省贵阳市博众金服科技有限公司,38,431,7,36
浙江,外部商户,906330148160038,大话2免费版藏宝阁,38,11815,3,27
贵州,公共缴费,898520349000130,贵州电网有限责任公司遵义供电局,38,6896,27,27
海南,外部商户,898460180620163,海南智慧医院（医疗）(云闪付),38,1455,31,31
上海,外部商户,802310051720515,石化湖北,38,14810,0,35
北京,外部商户,898111953990384,多点,38,302,38,34
安徽,外部商户,822290055416434,（特约）佰付美能源（上海）有限公司,37,7245,24,36
总公司,信用卡还款,481063194980001,威海商行信用卡还款,37,138492,6,34
广东,外部商户,898440148161916,安利（中国）日用品有限公司,37,56390,3,36
吉林,公共缴费,945220183987703,国网吉林省电力有限公司延边供电公司,37,1768,24,30
云南,公共缴费,305530149000001,昆明通用自来水有限公司,37,2682,13,36
江苏,外部商户,103320186515393,江苏省公安厅交通警察总队（南通）,37,2737,4,25
福建,公共缴费,016350549000269,国网福建惠安县供电有限公司,37,30934,15,29
四川,外部商户,865650048162147,北京大米科技,36,98526,8,27
广东,外部商户,896580053110287,广州献泽网络科技有限公司,36,8669,1,9
北京,外部商户,898111953990265,多点,36,4886,35,35
广西,公共缴费,898450560510103,中国人民银行北海市中心支行党费,36,3273,0,35
安徽,公共缴费,898340548140011,中国联通马鞍山市分公司（话费）,36,106,34,34
湖北,公共缴费,303420149000315,光大公共事业代缴费（自来水）,36,459,33,35
浙江,外部商户,103330793110004,永康市财政局,36,31061,10,28
北京,外部商户,898111953990254,多点,36,1665,32,33
上海,外部商户,802310049000562,石化山西,36,46844,0,32
北京,外部商户,898111978320161,中影云,36,4192,36,30
四川,外部商户,898510158129484,中国人民银行成都分行,36,233,6,34
浙江,外部商户,103331093110037,台州市财政局,35,3738,7,27
湖南,公共缴费,001430248140099,行业商户(电信）,35,1038,4,30
厦门,公共缴费,027350249000017,厦门水务,35,2701,10,30
总公司,外部商户,620055459425001,Bookelink.com,35,6970,0,26
福建,公共缴费,016350849000297,国网福建连城县供电有限公司,35,17736,16,25
山西,公共缴费,898140749000151,国网电力公司晋中供电公司（多渠道后端）,35,1254,23,29
浙江,外部商户,906330148160055,网易CC,34,3710,7,26
上海,外部商户,802310051720509,石化广东,34,9834,0,26
上海,外部商户,802310049000564,石化福建,34,47700,0,29
山东,外部商户,103053145110002,山东航空股份有限公司,34,38385,7,32
河北,外部商户,898130193994026,河北省公安厅交通管理局,34,3492,12,25
宁波,外部商户,896332053119999,台州品辰商务咨询有限公司,34,13287,1,31
江苏,公共缴费,898320149002402,国网江苏省电力公司南京供电公司,33,4957,20,31
贵州,公共缴费,898522749000147,中国南方电网,33,9221,21,23
安徽,公共缴费,898340149000066,合肥供水,33,3497,17,31
贵州,公共缴费,898520349000116,贵州电网有限责任公司遵义供电局,33,3962,20,20
浙江,外部商户,802330048160542,码上行（BWTON-PAY）,33,405,6,30
上海,外部商户,802310055410503,杭州油呗科技有限公司（移动收银台,33,7647,31,24
河北,外部商户,898130193994030,河北省公安厅交通管理局,33,3099,4,19
甘肃,外部商户,898620186510010,中国银联股份有限公司甘肃分公司工会费,33,869,13,32
安徽,公共缴费,898340149000007,合肥燃气集团营业厅,33,3508,14,32
总公司,外部商户,105450192220006,广西交警,33,5789,11,24
河北,外部商户,310130148140006,中国移动通信集团河北有限公司,33,1991,27,28
湖北,外部商户,027420593110001,宜昌国税日间,33,56932,4,19
吉林,公共缴费,945220183987706,国网吉林省电力有限公司松原供电公司,33,1408,23,32
厦门,外部商户,105000159980144,福建张氏天天惠网络科技有限公司,32,229169,2,26
山东,服务类,302481189991009,中信银行济南分行（公安交警）,32,11092,5,14
黑龙江,外部商户,896260053110484,广西进超物流有限公司,32,80562,2,27
深圳,外部商户,802440348160718,同花顺云软件,32,354261,3,13
广东,外部商户,105910000021244,中国南方航空集团公司,32,3157,6,31
云南,外部商户,310530148140005,(特约)云南移动（话费充值）（云闪付）,32,3041,8,29
总公司,外部商户,301440360129501,交行深圳电子渠道,32,41650,0,30
海南,公共缴费,898460286510003,中国人民银行三亚中心支行（党费缴纳）,32,3807,0,32
重庆,外部商户,303690541319010,重庆公客售票,32,2068,10,29
大连,公共缴费,001210283980003,大连市公用事业联合收费处,32,5502,14,29
湖南,公共缴费,001430948140099,行业商户(电信）,32,45,5,31
宁夏,外部商户,105910000010824,银川景博学校,31,225180,6,31
吉林,公共缴费,945220183987704,国网吉林省电力有限公司四平供电公司,31,826,24,28
厦门,外部商户,898352273993081,福建张氏天天惠网络科技有限公司（H5）,31,169712,6,22
湖北,外部商户,027420693110001,暂收款（襄阳国税日间）,31,53211,7,18
新疆,外部商户,301650180629996,伊犁哈萨克自治州妇幼保健院,31,1069,1,20
北京,外部商户,898111992220104,北京市西城区城市管理委员会,31,629,4,18
上海,商城,802310053113332,正金优品（云闪付商城）,31,286,17,31
贵州,公共缴费,898520149000006,（特约）贵州广电,31,1438,20,30
湖南,公共缴费,898432649001236,行业商户（电力）,31,3685,16,30
广东,外部商户,802440048991038,小迈网络,31,3690,31,30
广东,外部商户,897440148990001,鲜特汇（百货）（云闪付）,31,5882,10,26
上海,公共缴费,105290000032154,中国银联上海分公司党费缴纳,31,15159,0,31
湖北,服务类,898420157341465,(特约)武汉三和融通科技有限公司,31,5230,24,29
北京,外部商户,898111948160854,上海玄霆娱乐,31,425,7,31
湖北,外部商户,027420193110001,暂收款（武汉国税日间）,30,147729,2,25
河南,外部商户,898410393110040,互联网财税库银（洛阳）,30,19363,0,26
厦门,外部商户,896393053110461,厦门市一元德宝网络技术有限公司,30,67102,2,27
贵州,公共缴费,898520349000108,贵州电网有限责任公司遵义供电局,30,19017,28,28
福建,公共缴费,017350149000251,国网福建省电力有限公司闽侯县供电公司,30,1876,3,13
上海,外部商户,113310078320021,（特约）卖座网,30,866,11,26
福建,外部商户,102350144580001,中国烟草总公司福建省公司,30,309283,2,30
河北,外部商户,898130193994027,河北省公安厅交通管理局,30,2630,8,19
辽宁,外部商户,898211192220024,（特约）大洼县公安局交通管理大队,30,5143,4,24
湖南,公共缴费,027430149000004,长沙供水有限公司,30,2163,10,19
贵州,公共缴费,898520349000118,贵州电网有限责任公司遵义供电局,30,6425,28,30
辽宁,外部商户,898211292220024,（特约）调兵山市公安局交通警察大队,30,4076,11,26
黑龙江,外部商户,896260053110481,广西正锋物流有限公司,30,115537,3,28
北京,外部商户,898111948161473,成都六六五网络科技有限公司,30,1920,10,20
上海,外部商户,898310158141954,达美乐比萨(餐饮)(云闪付),30,2234,15,30
福建,公共缴费,016350449000261,国网福建大田县供电有限公司,30,22760,10,24
湖南,公共缴费,898430686510001,中国人民银行岳阳市中心支党费缴纳,30,2541,0,30
总公司,外部商户,301370160129500,交行山东电子渠道,29,154890,0,27
辽宁,外部商户,898210193118001,辽宁省税务局,29,138660,4,17
新疆,公共缴费,427881048990002,新疆广电网络股份有限公司,29,582,10,21
上海,外部商户,301310063000704,太保产险,29,8111,3,14
广东,外部商户,896580053110253,广州天翼云贸易有限公司,29,46722,0,16
河北,公共缴费,898130193994154,国网河北省电力公司深州市供电分公司,29,20887,20,24
山西,公共缴费,898140249000111,国网省电力公司大同供电公司（多渠道后端）,29,836,21,24
厦门,公共缴费,027350249000112,厦门华润燃气有限公司,29,2565,10,26
天津,外部商户,105000051720700,中国石化销售有限公司天津石油分公司,29,7230,8,26
贵州,公共缴费,898520249000122,贵州电网公司六盘水供电局（盘县供电局）,29,3097,24,23
总公司,信用卡还款,912320294980001,江阴农商行互联网还款,29,55576,7,26
宁波,外部商户,898330286510094,宁波市财政局,29,10726,7,21
黑龙江,外部商户,896260053110473,临汾清川建筑材料有限公司,28,30088,1,25
山东,外部商户,105463000001412,山东省泰安第一中学,28,36980,0,27
上海,商城,802310053112478,源芬贸易（云闪付商城）,28,363,13,27
浙江,外部商户,426330786510002,金华财政局,28,15888,12,25
四川,外部商户,896650053110086,重庆格米绱网络科技有限公司,28,16481,2,21
河南,公共缴费,898410183981781,河南银联党费缴纳,28,8825,0,28
深圳,外部商户,802440354110750,沃尔玛山姆会员商店（上海青浦店）,28,7464,8,27
甘肃,公共缴费,898620186510003,中国银联股份有限公司甘肃分公司(党费缴纳),28,7961,0,28
厦门,外部商户,802350279930511,雷霆游戏,28,3717,6,20
福建,公共缴费,016352249000300,国网福建省电力有限公司宁德供电公司,28,3651,9,22
上海,外部商户,802310051720516,石化江西,28,8792,0,21
厦门,外部商户,898352241110126,厦门公交集团有限公司,27,346,4,26
河北,外部商户,898130193994018,河北省公安厅交通管理局,27,4846,5,27
厦门,外部商户,898352248161289,递膳（云闪付）,27,426,5,22
贵州,公共缴费,898520149000129,贵州电网有限责任公司贵阳供电局,27,4278,16,17
北京,外部商户,104110548991069,北京海博票务服务有限公司,27,2924,5,24
天津,服务类,898120093110274,国家税务总局天津市税务局,27,5990,25,25
北京,外部商户,104100580621315,301医院,27,1509,3,23
浙江,外部商户,102331093110009,温岭市财政局,27,5868,3,20
贵州,公共缴费,898522449000102,贵州电网有限责任公司毕节供电局,27,6640,21,22
江西,公共缴费,898360149000102,江西缴费通（燃气费）,27,2084,14,24
浙江,公共缴费,304331049000002,华夏银行（燃气业务代缴费）,27,2606,13,23
湖南,公共缴费,001430148140017,行业商户(电信）,27,11,9,25
吉林,公共缴费,945220183987705,国网吉林省电力有限公司辽源供电公司,26,1576,15,24
福建,公共缴费,016350449000264,国网福建永安市供电有限公司,26,2431,17,23
黑龙江,外部商户,896260053110455,北京春佳正顺商贸有限公司,26,80512,0,26
上海,外部商户,802310079990503,上海梦魔数据,26,583,0,12
河北,外部商户,802130053990501,石家庄万象城,26,12173,26,21
重庆,外部商户,898500055111443,（特约）长安车联（租车）,26,6393,9,19
厦门,外部商户,898352273991739,依然洁（自助洗衣）（云闪付）,26,88,1,14
山东,公共缴费,302481189991122,中信银行济南分行（山东电信）,26,220,24,21
贵州,公共缴费,898520449000127,贵州电网有限责任公司开发区供电局,26,5410,18,21
江苏,外部商户,113320186510015,江苏省公安厅交通警察总队（泰州线上）,26,2295,4,12
北京,外部商户,898111941210105,首约科技（北京）有限公司,26,20275,5,26
江苏,公共缴费,308320149005612,南京港华燃气,26,4322,14,25
福建,公共缴费,016350649000279,国网福建东山县供电有限公司,25,26971,6,20
吉林,公共缴费,945220183980110,吉林省电力有限公司长春市九台区供电公司,25,3194,4,21
湖北,外部商户,898420159121758,小药药(武汉)医药有限公司,25,39855,1,16
青岛,公共缴费,103053249000077,国网山东即墨市供电公司,25,54858,16,20
河北,外部商户,898130693110012,河北省国家税务局,25,15291,8,22
安徽,公共缴费,898340193990134,中国共产党中国银联安徽分公司支部委员会,25,6449,0,25
贵州,公共缴费,898522749000183,中国南方电网,25,6326,21,21
上海,外部商户,104310058130012,星巴克（辽宁）,25,309,15,9
山东,外部商户,302481142140008,山东普利思饮用水股份有限公司,25,16442,3,22
陕西,外部商户,853791057323175,客来宝科技公司,25,11618,1,16
深圳,外部商户,307440386510019,深圳市公安局交通警察局,24,8831,6,24
上海,外部商户,802310051720521,石化山西,24,7900,0,23
北京,外部商户,898111948161131,北京速通科技,24,9746,11,21
福建,公共缴费,016350849000351,国网福建武平县供电有限公司,24,3682,12,22
厦门,服务类,027350293110001,厦门市税务局,24,12876,10,23
黑龙江,外部商户,896260053110456,北京庆德达利科技有限公司,24,78165,2,23
上海,外部商户,105000054510631,光明随心订（乳制品）（云闪付）,24,4165,24,18
广东,外部商户,104440148990022,安利（中国）日用品有限公司,24,32045,2,23
辽宁,外部商户,898210692220009,宽甸满族自治县公安局交通警察大队,24,3407,3,14
黑龙江,外部商户,896260053110438,北京盛雅科技有限公司,24,88584,2,24
福建,公共缴费,016350849000294,国网福建长汀县供电有限公司,24,3544,9,20
湖南,公共缴费,027430186510001,中国银联湖南分公司党费缴纳,24,6458,0,24
陕西,服务类,826791055415888,佰付美（云闪付）,24,4768,3,23
贵州,公共缴费,898522649000128,贵州电网有限责任公司凯里供电局,24,4599,22,24
贵州,公共缴费,898520149000151,贵州电网有限责任公司贵阳供电局,24,6262,20,21
辽宁,外部商户,898211392220013,北票市公安交通警察大队（特约）,24,4436,3,16
辽宁,外部商户,302210141110001,（特约）中国移动（一卡通充值）,24,908,3,23
江苏,外部商户,113320186510017,江苏省公安厅交通警察总队（徐州线上）,24,2350,0,14
福建,公共缴费,017350449000262,国网福建沙县供电有限公司,24,27092,14,21
深圳,外部商户,802440348991065,山姆会员福州店,23,7386,10,23
浙江,外部商户,896330053110075,临汾悦欣星网络科技有限公司,23,42028,0,20
贵州,公共缴费,898522449000105,贵州电网毕节供电局,23,6333,18,19
上海,外部商户,853290053113674,顺联动力,23,2338,9,17
贵州,公共缴费,898522649000113,贵州电网公司凯里供电局（雷山供电局）,23,2454,7,7
上海,外部商户,802310049000537,中国石油化工股份有限公司浙江石油分公司,23,29900,0,21
河南,外部商户,898411093110062,互联网财税库银（许昌国税）,23,7299,0,12
广东,外部商户,898440073920021,国美小额贷款,23,17886,3,19
上海,外部商户,802310049000553,石化湖北,23,37000,0,23
总公司,外部商户,105350259980173,福建省烟草公司厦门市公司,23,300479,4,21
福建,公共缴费,016350649000282,国网福建南靖县供电有限公司,23,5309,14,19
上海,外部商户,827310053110122,上海甄会选电子商务有限公司,23,1293,19,23
宁波,外部商户,94433204816999C,安徽寿源网络科技有限公司,23,3900,0,1
内蒙古,公共缴费,898152249000102,国网内蒙古东部电力有限公司兴安供电公司,23,1294,16,22
福建,公共缴费,008350357220001,中国联通有限公司莆田分公司,23,394,5,21
上海,外部商户,802310072770689,上海澄岑悦来,23,377,23,19
浙江,外部商户,102331093110004,临海市财政局,23,5447,5,15
深圳,外部商户,802440354110752,深圳沃尔玛百货（wap支付）,23,5968,9,20
内蒙古,公共缴费,898152549000003,内蒙古电力（集团）锡林郭勒电业局,23,1568,15,22
深圳,服务类,898440375120163,租租车,23,50043,3,20
福建,公共缴费,016350449000267,国网福建尤溪县供电有限公司,23,5082,3,20
福建,公共缴费,016352249000307,国家电网（福鼎分公司）,23,2435,4,19
厦门,外部商户,898350248161700,福建中影票务通电子商务有限公司厦门分公司,23,610,23,20
总公司,外部商户,301410160129500,手机银行II类账户河南省分行,23,183564,0,21
贵州,公共缴费,898520249000119,贵州电网有限责任公司六盘水供电局,23,6408,19,20
厦门,公共缴费,027350248990019,福建广电网络集团股份有限公司厦门分公司,22,526,11,19
湖南,外部商户,461430141118876,潇湘一卡通,22,646,3,15
广东,外部商户,898440457220285,珠海格力电器股份有限公司,22,33029,5,18
广东,外部商户,301442048990018,完美（中国）有限公司,22,25126,1,15
总公司,信用卡还款,437980094980001,珠海华润互联还款,22,62051,5,21
江苏,公共缴费,898320549002402,国网江苏省电力公司苏州供电公司,22,4866,8,20
