分公司,商户类型,商户号,商户名称,交易笔数,交易金额,优惠交易笔数,用户数
河北,外部商户,898130193994064,河北省公安厅交通管理局,2,100.01,1,2
青岛,外部商户,898053248160228,轻轻家教（教育服务）（云闪付）,2,14240,0,2
总公司,外部商户,105411592220008,潢川县财政局,2,200,0,1
上海,外部商户,310310458145609,肯德基北京大望路现代城餐厅,2,25.95,1,2
河北,外部商户,898130193994079,河北省公安厅交通管理局,2,200,0,1
上海,外部商户,310310458145460,肯德基北京崇文门餐厅,2,26.85,2,2
河北,外部商户,898130193994082,河北省公安厅交通管理局,2,200,0,2
上海,外部商户,310310858143195,肯德基福建福清一拂餐厅,2,182.39,1,2
总公司,外部商户,898319873940150,浙江易能科技有限公司(易能科技),2,1.15,2,2
上海,外部商户,310310458144985,必胜宅急送上海市团结餐厅,2,189.96,2,2
上海,外部商户,310310858142914,肯德基福建厦门集美杏东餐厅,2,64,0,1
上海,商城,802310053112497,同宁信息（云闪付商城）,2,24.33,2,2
总公司,外部商户,542034457320501,"China Mobile Hong Kong Co.,Ltd.",2,190,0,2
总公司,外部商户,105410992220005,濮阳市财政局国库科,2,400,0,2
上海,外部商户,310310458149681,肯德基海南海口鹏晖餐厅,2,74,0,1
上海,外部商户,310310458149625,肯德基广东深圳兴万达餐厅,2,62.49,1,1
河南,外部商户,898410148161551,河南交广融媒文化传播有限公司(交广领航),2,239.1,1,2
四川,外部商户,104510193990009,维修资金中心,2,5622.62,1,2
吉林,外部商户,QRC310105221207,健康调理,2,50.6,0,1
上海,外部商户,310310458149558,肯德基广东深圳保利餐厅,2,12.1,0,2
上海,外部商户,310310458149523,肯德基广东深圳百仕达餐厅,2,70.46,1,2
上海,外部商户,310310458149510,肯德基广东深圳金色家园餐厅,2,47.44,2,2
上海,外部商户,310310458149480,肯德基广东珠海香洲餐厅,2,64,0,1
上海,外部商户,310310458149398,肯德基江苏南通南通竹行肯德基餐厅,2,30.91,2,2
上海,外部商户,310310358127859,必胜客浙江宁波世纪东方店,2,154,0,2
上海,外部商户,310310458149364,肯德基江苏盐城滨海润发餐厅,2,108.5,0,2
宁波,外部商户,853332059776398,羽昕型色化妆品,2,19970,0,2
云南,外部商户,898532993111022,云南省国税局-大理财税库银,2,5852.26,1,2
云南,外部商户,898530493112157,云南省国税局-玉溪财税库银,2,52017.7,0,2
河南,服务类,898410393110040,互联网财税库银（洛阳）,2,71231.73,0,2
福建,公共缴费,104350648990034,福建广电网络集团股份有限公司龙海分公司,2,0.85,2,2
上海,外部商户,310310458149168,肯德基广东省卓越后海KFC,2,23.94,2,2
上海,外部商户,310310458149056,肯德基黑龙江哈尔滨金爵万象店,2,37.98,1,2
上海,外部商户,310310858140913,肯德基黑龙江哈尔滨建议餐厅,2,94,0,2
福建,公共缴费,104350648990039,福建广电网络集团股份有限公司南靖分公司,2,45.11,2,2
福建,公共缴费,104350849000005,福建广电网络集团股份有限公司连城分公司,2,102.4,2,2
宁波,外部商户,853332059776396,景翔化妆品公司,2,15986,0,2
重庆,公共缴费,898500086510294,中国人民银行江津中心支行(党费缴纳),2,173,0,2
上海,外部商户,310310458148916,肯德基辽宁沈阳民族餐厅,2,64.44,1,2
宁波,外部商户,853332057326384,联贸电子公司,2,19041.85,0,2
广西,外部商户,898450148160202,宁家鲜生网上商城,2,63.02,1,2
青岛,外部商户,898053293990217,（特约）青岛市社会保险事业局,2,2397.4,0,2
广西,外部商户,105910000014455,梧州市第二幼儿园,2,3500,0,2
辽宁,外部商户,898210150462907,(特约)北京鹤来科技有限公司,2,1173,0,1
总公司,外部商户,598034457341053,BaoZun c/o Nike HK Limited,2,1098,0,2
广西,外部商户,QRC310105225541,南宁异香小卖部,2,200,0,1
福建,外部商户,027350149000013,国网宁德供电公司,2,287.41,1,2
浙江,公共缴费,898331149000005,国网浙江丽水市莲都区供电有限公司,2,305.15,1,2
上海,外部商户,310310458148659,肯德基上海世博源餐厅,2,30.98,1,2
浙江,外部商户,102330593110001,安吉县财政局,2,150,0,2
江苏,公共缴费,898320249002402,国网江苏省电力公司无锡供电公司,2,141.01,1,2
上海,外部商户,310310458148612,肯德基上海长风大悦城餐厅,2,40.47,1,2
总公司,外部商户,620003620190016,Raptor Run,2,20,0,2
上海,外部商户,310310458148551,肯德基上海马陆弘基餐厅,2,73,0,2
上海,外部商户,310310458148541,肯德基上海金湘餐厅,2,7.39,2,2
上海,外部商户,898310148160595,皮克玩,2,36,0,2
上海,外部商户,853310059497120,三江源纺织公司,2,18543.9,0,2
上海,外部商户,310310758149919,肯德基安徽合肥马鞍山路合家福餐厅,2,126,0,2
福建,外部商户,027350149000033,国网南靖县供电有限公司,2,327.05,0,1
厦门,外部商户,84839D070112020,盛逸（酒店）（云闪付）,2,1.81,1,2
厦门,外部商户,802350250720501,见欢洗,2,764,0,2
上海,外部商户,802310073990557,车点点,2,300,0,1
江苏,外部商户,898320153110482,金鹰购（一般贸易）（云闪付）,2,118.98,1,2
广东,外部商户,305440170130035,蘑菇租房（租房）（云闪付）,2,3745.16,0,1
福建,外部商户,027350549000168,国网晋江市供电公司,2,150,0,2
江苏,外部商户,898320493110148,国家税务总局常州市税务局,2,32351.92,1,2
总公司,外部商户,301370182209500,交行山东省分行银校通,2,8430,0,2
北京,外部商户,QRC310105186679,足小川商行,2,101,0,1
福建,外部商户,999350893110001,国税总局龙岩税务日间,2,450,0,2
福建,服务类,410350148160002,福州小依信息科技有限公司,2,12.2,0,2
上海,外部商户,310310458148045,肯德基广西柳州万象城KFC,2,117,0,2
上海,外部商户,310310458147986,肯德基广西南宁桃源路餐厅,2,23.5,0,2
北京,外部商户,947100048162271,易通网讯,2,20,0,1
北京,外部商户,898111992220129,北京市顺义区城市管理委员会,2,3.51,1,2
上海,外部商户,310310458147879,肯德基江苏南京华电餐厅,2,34.17,1,2
上海,外部商户,310310458147871,肯德基安徽合肥天鹅湖万达餐厅,2,33.41,2,2
上海,外部商户,310310458147844,肯德基江苏南京同曦万尚餐厅,2,27.29,1,2
上海,外部商户,310310458147810,肯德基安徽马鞍山马鞍山欧尚餐厅,2,78.96,2,2
辽宁,外部商户,105910000009917,中国共产党鞍山市直属机关工作委员会,2,74.48,1,1
上海,外部商户,310310458147763,肯德基江苏南京安德门餐厅,2,15.52,2,2
浙江,外部商户,906330148160038,天下3藏宝阁,2,596,0,2
北京,外部商户,898111970131051,苏州爱家营物业服务有限公司,2,16799.94,1,2
北京,外部商户,898111970131048,上海家营物业管理有限公司,2,33599.32,1,2
浙江,服务类,898330193110313,办税服务厅,2,3286.8,0,2
青岛,外部商户,826053273990010,（特约）维纳股份（加油）,2,389.9,2,2
上海,外部商户,310310458147553,肯德基江苏南京龙华路站餐厅,2,49.2,0,2
山西,公共缴费,898140148990106,太原有线电视网络有限公司(缴费),2,0.02,2,2
浙江,服务类,898330593110102,浙江省湖州市地方税务局,2,49671.18,1,2
总公司,外部商户,105411492220006,柘城县非税收入管理局,2,149.72,1,2
天津,外部商户,898120080620690,天津市第二人民医院,2,770.78,0,1
安徽,公共缴费,898341548140040,中国移动通信集团安徽有限公司（话费）,2,10.01,1,2
上海,外部商户,310310958140717,肯德基上海三鲁店,2,93,0,2
深圳,外部商户,802440379930600,漫灵软件,2,3.94,2,2
上海,外部商户,310310458147237,肯德基浙江湖州湖州爱山餐厅,2,19.97,2,2
上海,外部商户,310310458146268,肯德基广东东莞金沙湾餐厅,2,14.8,0,1
上海,外部商户,310310458146248,肯德基辽宁大连罗斯福餐厅,2,90.98,1,2
重庆,外部商户,913690082200016,重庆工贸职业技术学院,2,12.6,1,2
上海,外部商户,310310458146233,肯德基辽宁大连锦绣餐厅,2,74.37,1,2
陕西,公共缴费,898610549000129,国家电网（渭南）,2,140.84,2,2
安徽,公共缴费,898340849000005,国网安徽怀宁县供电有限责任公司（电费）,2,139.13,1,2
新疆,公共缴费,944885086510005,昌吉农商银行（党费缴纳）,2,243.13,0,2
上海,外部商户,310310458149807,肯德基河北邯郸天鸿店,2,96.38,1,2
上海,外部商户,310310458149789,肯德基山西太原太原富力餐厅,2,78.5,0,2
新疆,外部商户,427881049000010,新疆广电网络股份有限公司（公缴）,2,150,0,2
上海,外部商户,310310458145897,肯德基四川成都天府凯德餐厅,2,45.98,1,2
北京,外部商户,898111953990259,多点,2,21.67,2,2
浙江,外部商户,102330793110004,武义县财政局,2,2737.8,2,2
上海,外部商户,310310458145878,肯德基四川成都高新时代餐厅,2,52.5,0,1
总公司,外部商户,105411692220009,周口市财政局,2,399.6,1,2
总公司,外部商户,105411292220006,三门峡市财政局,2,299.78,1,2
山东,外部商户,302370648160018,烟台钉铛信息科技有限公司,2,185.96,0,2
浙江,外部商户,103330993110002,景宁畲族自治县财政局,2,2809,1,2
上海,外部商户,310310458145807,肯德基四川成都府青餐厅,2,42.2,0,2
总公司,外部商户,105410392220011,伊川县非税收入管理局,2,150,0,1
上海,外部商户,310310458149406,肯德基江苏盐城盐城万达餐厅,2,19.98,1,2
上海,外部商户,310310958129193,杭州新天地KFC,2,38.4,0,1
上海,外部商户,310310958129174,证大,2,28.47,1,2
上海,外部商户,310310458149361,肯德基江苏南通南通圆融店,2,18.51,1,2
总公司,外部商户,802360053990500,赣州万象城,2,118.66,2,2
浙江,外部商户,898991141110019,（特约）公路与运输管理,2,19,0,1
上海,外部商户,310310458145051,必胜宅急送上海市虹桥路 餐厅,2,234.88,2,2
上海,外部商户,310310458149327,肯德基江苏苏州太仓港区餐厅,2,55.94,1,2
北京,外部商户,898110278320496,CGV影城（电影院）（云闪付）,2,164,0,1
大连,外部商户,898210248168851,天狗网,2,87.98,1,2
上海,外部商户,310310458144890,必胜宅急送天津市卫国道餐厅,2,218.63,1,2
江苏,外部商户,898320153311091,好享购物股份有限公司,2,208.87,2,2
四川,服务类,852651057340094,当乐网,2,69.9,0,2
山西,公共缴费,898140286510105,人民银行大同中支党费,2,193,0,2
北京,外部商户,898110278320324,CGV影城（电影院）（云闪付）,2,244,0,1
上海,外部商户,310310358127921,必胜客江苏湖东华润,2,213,0,2
上海,外部商户,310310358127915,必胜客浙江绍兴柯桥万达店,2,42.37,2,2
四川,外部商户,898513975230004,（特约）资阳市雁江区河心地停车场,2,3.01,0,2
上海,外部商户,310310458149101,肯德基辽宁沈阳万象城B1外卖口餐厅,2,21.84,1,2
四川,外部商户,898513449000006,西昌电力股份公司,2,600,0,2
上海,外部商户,310310958120730,肯德基临浦风情大道DT店,2,83.5,0,1
四川,外部商户,898510193990204,国家税务总局四川省税务局（云闪付）,2,500,0,1
江西,公共缴费,898360183988930,中国银联股份有限公司江西分公司（党费）,2,389.29,0,2
浙江,外部商户,906330148160038,大话西游手游藏宝阁,2,2400,0,2
北京,外部商户,898110253117274,本来生活,2,137.7,0,2
北京,外部商户,898110248141812,中国移动通信集团终端有限公司重庆分公司,2,9743,0,1
上海,外部商户,310310458148928,肯德基黑龙江哈尔滨学府凯德餐厅,2,44.5,0,2
北京,外部商户,898110248141809,中国移动通信集团终端有限公司浙江分公司,2,4548,0,1
北京,外部商户,851100089990003,宝马汽车金融,2,8087.31,1,2
总公司,外部商户,105410992220001,台前县财政局非税收入财政专户,2,250,0,1
浙江,外部商户,906330148160043,网易红彩网联微信收款账户,2,2054,0,2
广东,外部商户,845440153111142,天津爱农商贸有限公司,2,960,0,1
北京,外部商户,802110045110532,铁行网,2,1182.98,1,2
安徽,公共缴费,898340248140026,中国移动通信集团安徽有限公司（话费）,2,45.87,2,2
北京,外部商户,105110044580024,北京市海淀烟草公司（新商盟）,2,8268.3,0,2
河北,外部商户,898130157342272,浙江甬润科技有限公司,2,396,0,1
陕西,服务类,802610053110516,浙江微能科技,2,20,0,2
广东,外部商户,308440180620007,广州市花都区人民医院,2,69.93,0,1
上海,外部商户,310310458148669,肯德基上海新龙阳店,2,18.62,1,1
上海,商城,802310053111940,铁好实业（云闪付商城）,2,26.96,1,2
上海,外部商户,310310458148644,肯德基上海新美罗餐厅,2,43.96,1,2
总公司,外部商户,104044648140001,CT Macau,2,430,0,2
上海,外部商户,310310458148642,肯德基上海祝桥店,2,76.98,1,2
河北,外部商户,898130193994008,河北省公安厅交通管理局,2,188.31,1,2
河北,外部商户,898130193994015,河北省公安厅交通管理局,2,150,0,2
安徽,公共缴费,898340149000324,国网安徽长丰县供电有限责任公司（电费）,2,174.91,1,2
总公司,外部商户,105410192220004,新密市非税收入管理局,2,299.98,1,2
上海,外部商户,310310458148601,肯德基上海叶榭餐厅,2,50.96,1,2
上海,外部商户,310310458148590,肯德基上海塘桥餐厅,2,24.5,0,2
海南,外部商户,898460149000099,海南民生和泰科技有限公司,2,412.65,0,2
深圳,外部商户,305440360119721,民生支付(手机),2,2,0,2
河北,外部商户,898130193994044,河北省公安厅交通管理局,2,200,0,2
河北,外部商户,898130193994048,河北省公安厅交通管理局,2,295,1,2
上海,外部商户,310310858140942,肯德基辽宁沈阳北顺城餐厅,2,184,0,2
上海,外部商户,310310458148448,肯德基上海五莲餐厅,2,8.17,2,2
上海,外部商户,310310858140786,肯德基上海金科店,2,106.98,1,2
上海,外部商户,310310458148403,肯德基上海控江餐厅,2,61.41,1,2
上海,外部商户,310310458148399,肯德基上海市协信星光,2,16,0,2
上海,外部商户,301310041212010,首汽约车,2,33.34,2,2
深圳,外部商户,847584059211128,圣斐尔酒业,2,7899.99,1,2
吉林,服务类,826220148160026,看电影,2,117.81,1,2
上海,外部商户,310310458148384,肯德基上海五角场万达餐厅,2,18.01,1,2
云南,外部商户,898532793110365,云南省国税局-普洱财税库银,2,13530.97,0,2
总公司,外部商户,105410292220003,尉氏县非税收入管理局,2,199.96,1,2
上海,外部商户,310310458148302,肯德基山东济南银荷餐厅,2,116.94,1,2
总公司,外部商户,105910000007673,苏州新建元控股集团有限公司,2,1673.29,1,2
上海,外部商户,310310458148265,肯德基山东济南华龙餐厅,2,90.2,0,2
上海,外部商户,310310458148263,肯德基山东威海文化西路餐厅,2,20.16,1,1
宁波,外部商户,944332073720668,广州易通网讯信息科技有限公司,2,656,0,1
山东,外部商户,QRC310105223715,曹县浛溪木制品厂,2,2,0,2
上海,外部商户,310310858140338,肯德基山东威海昆嵛餐厅,2,290.5,0,2
上海,外部商户,310310458148162,肯德基山东省诺德广场店KFC,2,27.61,1,2
上海,外部商户,310310858140241,肯德基山东济宁环城西路店,2,278,0,1
河北,外部商户,898130193994073,河北省公安厅交通管理局,2,500,0,2
吉林,公共缴费,945220183988227,国网吉林省电力有限公司长春市双阳供电公司,2,58.96,2,2
上海,外部商户,310310458148023,肯德基广西柳州金绿洲餐厅,2,13.71,2,1
河北,外部商户,898130193994091,河北省公安厅交通管理局,2,150,0,2
上海,外部商户,310310758149370,肯德基浙江宁波慈溪香格餐厅,2,101,0,2
宁波,外部商户,853332057326391,烽途电子科技公司,2,24967,0,2
总公司,外部商户,898319873940116,浙江易能科技有限公司(易能科技),2,1.58,2,2
湖南,服务类,027430393114005,国家金库湘潭市中心支库,2,361.06,0,1
上海,外部商户,310310458147817,肯德基江苏南京孝陵卫地铁站餐厅,2,31.97,1,2
上海,外部商户,310310458147674,肯德基江苏徐州淮海餐厅,2,34.5,0,2
上海,外部商户,898319858120131,云闪付（餐饮）（云闪付）,2,354,0,2
上海,外部商户,310310458147626,肯德基安徽铜陵铜陵万达餐厅,2,59.1,1,2
厦门,外部商户,898350244110010,中国厦门外轮代理有限公司,2,3374,0,2
上海,外部商户,310310458147502,肯德基云南昆明机场安检内餐厅,2,216.43,1,1
宁波,公共缴费,301330249000004,国家电网（镇海）,2,146.36,1,2
总公司,外部商户,939440386510090,深圳政府房屋租赁平台（政府房源）,2,10342.3,1,2
总公司,外部商户,508034447224355,Grayline,2,1072,0,2
总公司,外部商户,105411292220004,卢氏县财政局,2,250,0,2
宁夏,外部商户,898640175230123,（特约）银川顺泊（唐徕回民中学停车场）,2,9,1,2
上海,外部商户,819290049002586,上海燃气（集团）有限公司,2,1109.1,0,2
福建,外部商户,027350149000037,国网浦城县供电有限公司,2,255,0,2
上海,外部商户,310310458147283,肯德基浙江金华金华双龙餐厅,2,49.5,0,1
福建,外部商户,027350149000053,国网永定县供电有限公司,2,400,0,2
福建,外部商户,027350149000063,国网周宁县供电有限公司,2,679.52,0,1
上海,外部商户,310310758141042,肯德基辽宁沈阳泡崖餐厅,2,30,0,1
上海,外部商户,310310758140806,肯德基福建厦门湖里万达餐厅,2,14.26,1,2
上海,外部商户,310310758140800,肯德基广东揭阳池尾餐厅,2,152.2,0,2
上海,外部商户,310310458147078,肯德基浙江绍兴绍兴新越城餐厅,2,27.01,1,2
浙江,公共缴费,898330349000018,国网浙江省电力有限公司文成县供电公司,2,5070.16,2,2
上海,外部商户,310310458147022,肯德基浙江宁波青少年宫餐厅,2,24.08,1,2
上海,外部商户,310310458147013,肯德基浙江杭州德胜餐厅,2,27.8,0,1
上海,外部商户,310310758140779,肯德基福建厦门明发餐厅,2,28.11,2,2
浙江,公共缴费,898330449000005,国网浙江桐乡市供电有限公司,2,99.92,1,2
上海,外部商户,310310458146949,肯德基浙江宁波宁波长丰店,2,78.93,1,2
浙江,公共缴费,898330649000008,国家电网,2,181.99,0,2
上海,外部商户,310310758140727,肯德基新疆巴音郭楞蒙古自治州巴州餐厅,2,75.64,1,1
上海,外部商户,310310758140643,肯德基陕西西安西安钟鼓楼餐厅,2,73,0,1
安徽,公共缴费,898341648140019,中国联通亳州市分公司（话费）,2,0.02,0,2
上海,外部商户,310310458146904,肯德基浙江温州温州大西洋银泰城店,2,56,0,1
上海,外部商户,802310053111808,娇韵诗,2,1160,0,2
上海,外部商户,802310053111488,源产喜递,2,831.9,0,1
上海,外部商户,310310758140502,肯德基江苏泰州泰兴汽车站餐厅,2,76.5,0,1
贵州,公共缴费,898522349000126,贵州电网公司兴义供电局(安龙供电局),2,150.39,1,1
贵州,公共缴费,898522649000131,贵州电网公司凯里供电局（台江供电局）,2,255.12,2,2
上海,外部商户,310310458146727,肯德基广东广州狮岭宝峰餐厅,2,30.31,1,2
上海,外部商户,310310758140324,肯德基湖北武汉创意天地餐厅,2,73,0,1
浙江,公共缴费,898330849000007,国网浙江常山县供电有限公司,2,261.41,1,2
总公司,外部商户,QRC310105223117,沈阳一壶茶商贸有限公司,2,101,0,1
天津,服务类,898120093119904,天津国税,2,204.39,0,2
上海,外部商户,310310458146511,肯德基广东省仰忠汇KFC,2,69.34,2,2
安徽,公共缴费,898341549000620,国网金寨供电,2,45.59,1,2
上海,外部商户,310310458146487,肯德基广东广州亚运城购物中心餐厅,2,77.4,0,2
上海,外部商户,310310458149930,肯德基河北保定朝阳餐厅,2,131.5,0,2
上海,外部商户,310310458146360,肯德基福建三明三明徐碧餐厅,2,10.78,1,2
上海,外部商户,310310858140548,肯德基上海大润发餐厅,1,77,0,1
山西,外部商户,QRC310105225452,大同市同华喷油泵维修部,1,1,0,1
总公司,外部商户,105410392220005,栾川县财政国库支付中心,1,50,0,1
山西,公共缴费,898141149000182,山西地方电力有限公司离石分公司,1,20,0,1
总公司,外部商户,105410892220005,温县财政局工资专用,1,20,0,1
总公司,外部商户,105411292220003,渑池县财政局,1,100,0,1
总公司,外部商户,105411492220003,夏邑县非税收入管理局,1,200,0,1
总公司,外部商户,105411592220003,信阳市财政局,1,185.5,1,1
山东,外部商户,QRC310105182608,王群服装店,1,10,0,1
青岛,外部商户,103053253110390,利群集团青岛电子商务有限公司（百货）,1,288.28,0,1
总公司,外部商户,105411692220010,商水县非税收入管理中心,1,200,0,1
总公司,外部商户,105411792220009,遂平县财政局,1,20,0,1
山东,公共缴费,302481189991009,中信银行济南分行（公安交警）,1,100,0,1
总公司,外部商户,105411792220012,泌阳县财政局,1,199.98,1,1
青岛,外部商户,898053293990211,（特约）青岛市社会保险事业局,1,36.33,1,1
安徽,外部商户,898340148140750,中国移动通信集团安徽有限公司,1,4276,0,1
总公司,外部商户,105411792220018,平舆县财政局非税收入归集专户,1,97.06,1,1
安徽,外部商户,802340053990513,合肥蜀山五彩城,1,25.61,1,1
总公司,外部商户,506034459933686,IFS Ltd,1,1672.05,0,1
安徽,公共缴费,898341748140014,中国移动通信集团安徽有限公司(话费）,1,99.33,1,1
上海,商城,802310053111941,佳誉网络（云闪付商城）,1,199,0,1
总公司,外部商户,620003620190015,Point Space,1,1000,0,1
安徽,公共缴费,898340749000126,国网安徽铜陵县供电有限责任公司(电费),1,40.49,1,1
总公司,外部商户,620003620190019,Summit Spark,1,10,0,1
总公司,外部商户,620055472775002,Towers Points Ltd,1,50,0,1
总公司,外部商户,845332250650001,胜联通讯器材店,1,3,0,1
安徽,公共缴费,898340249000143,国网安徽芜湖县供电有限责任公司（电费）,1,27.4,1,1
安徽,公共缴费,898340186510123,安徽党建e家党费缴纳,1,11.67,0,1
总公司,外部商户,869102605030003,北京城区个体户代娜娜甜品店,1,10,0,1
总公司,外部商户,869693904190001,重庆城区松青路1111号附49号旅馆,1,10,0,1
总公司,外部商户,898111973920345,乐房生活,1,6877,0,1
总公司,外部商户,898319873940109,浙江易能科技有限公司(易能科技),1,0.55,1,1
宁波,外部商户,853332057326393,华竔科技公司,1,17570,0,1
宁波,外部商户,853332053116397,美业化妆品公司,1,1200,0,1
总公司,外部商户,898319873940145,浙江易能科技有限公司(易能科技),1,0.96,1,1
上海,外部商户,105000054510634,光明随心订（乳制品）（云闪付）,1,41.72,1,1
青岛,外部商户,898053293990219,（特约）青岛市社会保险事业局,1,1961.4,0,1
宁夏,外部商户,898640380620104,吴忠市人民医院,1,8.2,0,1
宁夏,外部商户,898640175230128,（特约）银川顺泊（鼓楼立体停车场）,1,3,1,1
宁夏,外部商户,402871083980001,黄河农村商业银行机关党委党费,1,0.2,0,1
宁夏,外部商户,402871048161111,宁夏通,1,6.01,1,1
总公司,外部商户,N29005812000003,上海久诗餐饮管理有限公司,1,1000,0,1
总公司,外部商户,QRC310105223357,平定县尚忆全屋整装店,1,100,0,1
上海,外部商户,105000054510627,光明随心订（乳制品）（云闪付）,1,27.8,1,1
天津,服务类,898120073926068,北京易通昊天科技发展有限公司,1,1010,0,1
天津,外部商户,898120092220156,天津网上驾考收费,1,10,0,1
天津,外部商户,898120073926049,天津人力资源开发服务中心,1,0.96,1,1
天津,外部商户,898120059700752,智联支付,1,5065.21,0,1
新疆,外部商户,898652849000092,库尔勒惠居科技信息服务公司（APP）,1,130,0,1
新疆,外部商户,898652949000043,国网新疆电力有限公司阿克苏供电公司,1,1,0,1
新疆,服务类,102882082200001,中国石油大学（北京）克拉玛依校区,1,0.01,1,1
大连,外部商户,898210254113073,大商集团有限公司,1,3.23,0,1
大连,外部商户,898210254113070,大商股份有限公司齐齐哈尔新玛特购物广场,1,36.81,0,1
四川,服务类,898510182200092,（特约）乐山职业技术学院,1,35,0,1
江苏,外部商户,898321048160268,浙江数营科技有限公司,1,30,0,1
四川,外部商户,898510165131016,四川和盟物业,1,120.73,1,1
四川,外部商户,898510147330046,都江堰市青城山－都江堰风景名胜区管理局,1,79.96,1,1
河北,外部商户,829120048140002,中国移动能力开放平台,1,49.69,1,1
河北,外部商户,898130193993064,邯郸市丛台区人民法院,1,6879,1,1
四川,外部商户,853650059993047,博创暖通设备公司,1,7700,0,1
河北,外部商户,898130193994037,河北省公安厅交通管理局,1,100,0,1
河北,外部商户,898130193994051,河北省公安厅交通管理局,1,100,0,1
四川,外部商户,302100045820003,（特约）北京利桥新港科技有限公司,1,0.01,1,1
吉林,外部商户,898220189993059,北京中油瑞飞信息技术有限责任公司,1,33.13,1,1
吉林,公共缴费,945222483981895,国网吉林省电力有限公司图们市供电公司,1,100,0,1
河北,外部商户,898130193994066,河北省公安厅交通管理局,1,100,0,1
吉林,公共缴费,945220583988001,国网吉林省电力有限公司通化市城郊供电公司,1,100,0,1
河北,外部商户,898130193994088,河北省公安厅交通管理局,1,50,0,1
河北,外部商户,898130193994095,河北省公安厅交通管理局,1,100,0,1
河北,外部商户,898130193994099,河北省公安厅交通管理局,1,100,0,1
厦门,外部商户,QRC310105183416,杜克,1,15,0,1
河北,外部商户,898130193994160,国网武邑县供电公司,1,200,0,1
河北,外部商户,898130448160734,深圳市冉冉升起网络科技有限公司,1,30,0,1
河南,公共缴费,898410149000313,国都时代（天伦鹤壁燃气缴费）,1,13.09,1,1
河南,公共缴费,898410149000317,国都时代（许昌市天伦燃气缴费）,1,42.57,1,1
河南,外部商户,105491000002982,河南景郑电力安装工程有限公司,1,100,0,1
河南,外部商户,301410593990005,安阳市房屋维修资金管理中心,1,8652.6,0,1
河南,外部商户,QRC310105180581,我的每一家,1,1,0,1
河南,服务类,898410793110039,河南新乡高新技术产业园区国家税务局,1,6902.66,0,1
河南,服务类,898410993110063,濮阳市国家税务局办税服务厅,1,548.98,1,1
河南,服务类,898411293110022,河南省三门峡市湖滨区地方税务局,1,720,0,1
青岛,外部商户,QRC370201047604,上海君宁贸易有限公司,1,1,0,1
北京,外部商户,898111992220109,北京市延庆区交通局,1,5,0,1
北京,外部商户,898111983510104,中国儿童中心,1,2165,0,1
浙江,公共缴费,898331049000040,国网浙江玉环市供电有限公司（多渠道）,1,0.01,1,1
浙江,公共缴费,898331049000041,国网浙江仙居县供电有限公司,1,2.19,0,1
北京,外部商户,898111975420114,爱保科技（北京）有限公司,1,47.5,0,1
北京,外部商户,898111955110687,神州车闪贷,1,405.42,0,1
浙江,公共缴费,898331149000006,国网浙江云和县供电有限公司（多渠道）,1,114.59,0,1
浙江,公共缴费,898331149000009,国网浙江松阳县供电有限公司(多渠道),1,61.83,1,1
浙江,外部商户,102330493110001,南湖区财政局,1,149.98,1,1
浙江,外部商户,103330750390046,贵州茂鑫水泥有限责任公司,1,15000,0,1
浙江,外部商户,103330793110006,磐安县财政局,1,9.88,1,1
浙江,外部商户,103330993110001,青田县财政局,1,2685.58,1,1
浙江,外部商户,104991170110113,布丁酒店浙江股份有限公司,1,219,0,1
北京,外部商户,898111948161070,北京人人信,1,8,0,1
北京,外部商户,898111948160534,北京神州汽车租赁,1,259,0,1
浙江,外部商户,105330793110009,浦江县财政局,1,199.73,1,1
浙江,外部商户,105910000018010,舟山市国有资产监督管理委员会委员会,1,41.86,1,1
浙江,外部商户,105910000032962,义乌市廿三里街道中心幼儿园,1,4266,1,1
北京,外部商户,898111448120116,北京迪信通通信服务有限公司,1,20,0,1
北京,外部商户,898110278320476,保利影城（电影院）（云闪付）,1,65.98,1,1
北京,外部商户,898110278320461,保利影城（电影院）（云闪付）,1,32.71,1,1
北京,外部商户,898110278320447,保利影城（电影院）（云闪付）,1,83.6,0,1
北京,外部商户,898110278320375,CGV影城（电影院）（云闪付）,1,59.74,1,1
北京,外部商户,898110278320360,CGV影城（电影院）（云闪付）,1,33,0,1
北京,外部商户,898110278320357,CGV影城（电影院）（云闪付）,1,171,0,1
北京,外部商户,898110278320346,CGV影城（电影院）（云闪付）,1,60,0,1
北京,外部商户,898110278320317,CGV影城（电影院）（云闪付）,1,70.96,1,1
北京,外部商户,898110278320306,CGV影城（电影院）（云闪付）,1,37.07,1,1
黑龙江,外部商户,829261047840009,黑龙江智通慧联科技发展有限责任公司,1,1000,0,1
北京,外部商户,898110278320261,CGV影城（电影院）（云闪付）,1,90,0,1
北京,外部商户,816100073990011,816100073990011,1,960,0,1
浙江,外部商户,906330148160038,猎魂觉醒藏宝阁,1,300,0,1
北京,外部商户,802110053112125,功夫英语,1,6888,0,1
北京,外部商户,301110544580044,新商盟（丰台）,1,14646.72,0,1
北京,外部商户,105110044580005,北京市大兴烟草公司（新商盟）,1,2870.54,0,1
北京,外部商户,105100000022710,中国建设银行股份有限公司,1,86.08,0,1
黑龙江,外部商户,898231093110013,国家税务总局牡丹江市税务局,1,579.77,1,1
浙江,外部商户,QRC310105156327,新昌县南明街道颖尚内衣店,1,82,0,1
