分公司,商户类型,商户号,商户名称,交易笔数,交易金额,优惠交易笔数,用户数
总公司,信用卡还款,912320294980001,江阴农商行互联网还款,21,46910,0,16
黑龙江,外部商户,896260053110420,漯河市盈禄商贸有限公司,21,16110,0,13
湖南,公共缴费,898432649001236,行业商户（电力）,21,1602,8,21
总公司,外部商户,301310060129520,交行上海电子渠道,21,65548,0,21
上海,外部商户,898310158141954,达美乐比萨(餐饮)(云闪付),21,1474,6,20
浙江,外部商户,906330148160038,网易藏宝阁,21,2928,0,16
上海,外部商户,802310050510679,斯尔云商城,20,1825,7,16
福建,公共缴费,104350548990030,福建广电网络集团股份有限公司泉州分公司,20,191,14,18
吉林,公共缴费,945220183987709,国网吉林省电力有限公司通化供电公司,20,648,16,17
广东,外部商户,898440148161916,安利(中国)日用品有限公司,20,39476,5,20
深圳,外部商户,802440348991065,山姆会员福州店,20,6714,9,19
安徽,公共缴费,898340349000103,国网安徽省电力公司蚌埠供电公司,20,3613,19,19
山东,外部商户,105463000001412,山东省泰安第一中学,20,21700,0,18
重庆,外部商户,802500048990592,优积付(停车缴费)(云闪付),20,276,14,18
贵州,公共缴费,898520349000103,中国南方电网,20,4757,18,16
湖南,公共缴费,001432548140099,行业商户(电信）,20,349,16,19
贵州,公共缴费,898520149000002,（特约）贵阳供水,20,763,20,20
黑龙江,外部商户,896260053110481,广西正锋物流有限公司,20,74139,2,18
山东,公共缴费,302481189991004,中信银行济南分行（济南有线）,20,0,20,18
厦门,公共缴费,027350248990019,福建广电网络集团股份有限公司厦门分公司,20,391,9,18
青岛,公共缴费,103053249000063,国网山东省电力公司胶州市供电公司,20,3100,12,18
广东,外部商户,802440047840501,联合信科（粤通卡高速公路缴费）,19,3899,1,19
黑龙江,外部商户,896260053110438,北京盛雅科技有限公司,19,84119,1,17
山西,公共缴费,898140349000118,国网电力公司阳泉供电公司(多渠道后端),19,0,19,17
上海,外部商户,104310059994778,东航电商,19,33580,4,19
大连,外部商户,802210253110507,邻趣,19,484,19,18
浙江,外部商户,102330393110001,瑞安市财政局,19,1599,2,8
江西,外部商户,821360173924027,北京闪银奇异科技有限公司,19,13664,3,16
贵州,公共缴费,898520349000110,贵州电网有限责任公司遵义供电局,19,3882,18,17
山东,公共缴费,302481189991122,中信银行济南分行（山东电信）,19,201,17,18
上海,外部商户,802310051720506,石化浙江石油,19,5300,0,8
河南,外部商户,898411793110034,河南省驻马店市地方税务局,19,10098,0,9
总公司,外部商户,542034456210001,HongKong Uinnt Business Limited,19,123160,0,13
内蒙古,公共缴费,898150949000002,内蒙古电力（集团）乌兰察布电业局,19,719,15,18
黑龙江,外部商户,896260053110484,广西进超物流有限公司,19,54986,1,19
湖南,公共缴费,001430148140017,行业商户(电信）,19,438,8,14
浙江,外部商户,102333083980001,温州市财政局,19,2394,5,14
四川,外部商户,802510053110710,草本宝堂,19,88984,3,17
浙江,公共缴费,898330449000004,国网浙江省电力公司嘉兴供电公司,18,3116,18,12
福建,外部商户,103881310000010,福建省政府非税收入待解缴科目,18,4000,0,17
总公司,外部商户,301410160129500,手机银行II类账户河南省分行,18,84309,0,16
内蒙古,公共缴费,898152249000102,国网内蒙古东部电力有限公司兴安供电公司,18,405,16,16
深圳,外部商户,802440354110750,沃尔玛山姆会员商店（上海青浦店）,18,5216,3,17
贵州,公共缴费,898522749000131,中国南方电网,18,3028,18,16
浙江,公共缴费,898330749000008,国网浙江兰溪市供电有限公司,18,3414,15,14
河北,公共缴费,898130193994159,国网故城县供电公司,18,635,14,17
厦门,外部商户,898352248990103,福建广电网络集团股份有限公司厦门分公司,18,1402,11,18
深圳,外部商户,802440354110740,沃尔玛山姆会员店（沈阳分店）,18,8784,2,15
福建,外部商户,027350149000009,国网福州供电公司,18,2917,2,16
总公司,外部商户,301140160129500,交行山西电子渠道,18,18558,0,16
吉林,公共缴费,945220183982212,国网吉林榆树市供电有限公司,18,1114,11,16
广东,外部商户,896580053110196,福州龙博嘉利贸易有限公司,18,35675,1,11
宁波,公共缴费,929330249000071,国网浙江慈溪市供电有限公司,18,3027,11,14
北京,外部商户,898111979930104,江西贪玩信息技术有限公司,18,1585,1,9
江苏,公共缴费,308320149005890,南京水务集团有限公司（富友）,18,1039,12,18
广东,外部商户,104440148990022,安利（中国）日用品有限公司,18,20717,4,17
贵州,公共缴费,898522649000152,贵州电网公司凯里供电局黎平供电局,18,3259,15,12
北京,外部商户,898111953111338,波奇宠物商城,18,1866,11,17
安徽,公共缴费,898341249000002,国网安徽省电力公司阜阳供电公司（电费）,18,3327,12,15
河南,外部商户,898410393110040,互联网财税库银（洛阳）,18,11721,0,16
总公司,外部商户,301420160129500,交行湖北电子渠道,17,38694,0,16
贵州,公共缴费,898520449000109,贵州电网有限责任公司镇宁供电局,17,2354,17,16
上海,服务类,310310193992948,浦发银行上海分行(上海市公共支付平台),17,3284,0,16
山西,公共缴费,898140449000532,国网电力公司长治供电公司（多渠道后端）,17,1224,6,14
天津,外部商户,898120080620182,天津医科大学总医院,17,493,11,15
福建,公共缴费,017350749000288,国网福建浦城县供电有限公司,17,13736,7,16
总公司,外部商户,301440160129501,交行广东电子渠道,17,90265,0,14
总公司,信用卡还款,420980094980002,鄞州农村合作互联,17,54290,4,15
贵州,公共缴费,898522749000135,中国南方电网,17,2652,17,15
上海,服务类,802310053113425,浙江微能科技,17,244,17,17
贵州,公共缴费,898522749000162,中国南方电网,17,2223,17,14
重庆,外部商户,802500048990604,重庆易宠,17,2268,9,16
总公司,信用卡还款,548410494980001,平顶山银行互联网还款,17,127662,4,16
河南,外部商户,898410293110052,互联网财税库银（开封）,17,6872,0,11
上海,外部商户,802310048993209,上海恺英网络科技有限公司,17,3146,0,7
湖南,公共缴费,001431148140099,行业商户(电信）,17,457,12,17
广东,外部商户,896580053110288,广州禹科网络科技有限公司,17,6621,0,13
浙江,外部商户,896330053110077,菏泽远林新能源有限公司,17,31117,0,17
福建,公共缴费,016350849000351,国网福建武平县供电有限公司,17,2524,4,13
深圳,外部商户,802440379930605,广州乐牛,17,714,2,13
辽宁,外部商户,898210392220002,（特约）鞍山市公安局公安交通管理局,16,2048,3,13
辽宁,外部商户,898211492220009,龙岗（特约）葫芦岛市公安局交通警察支队,16,2854,4,15
贵州,公共缴费,898520149000222,贵州电网有限责任公司贵阳供电局,16,2437,16,15
北京,外部商户,898111941210110,首约（约车服务）（云闪付）,16,388,5,14
深圳,外部商户,802440348991070,山姆会员浙江西溪店,16,6207,3,14
总公司,外部商户,104044648140001,CT Macau,16,3556,0,15
贵州,公共缴费,898522449000115,贵州电网毕节供电局,16,2965,16,15
安徽,公共缴费,898341349000103,国家电网,16,2004,15,15
安徽,外部商户,802340075420500,巨迈科技,16,50,15,12
贵州,公共缴费,898522449000109,贵州电网毕节供电局,16,2836,16,14
广东,外部商户,896580053110265,山西华鼎云信网络科技有限公司,16,28084,0,16
宁波,公共缴费,301330249000006,国家电网（鄞州）,16,2436,7,16
广东,外部商户,898440648160505,吉林省中顺网络科技有限公司,16,6917,0,4
总公司,外部商户,301370160129500,交行山东电子渠道,16,24960,0,14
贵州,公共缴费,898522749000170,中国南方电网,16,2129,14,13
吉林,公共缴费,945220683980937,国网吉林白山市江源区供电有限公司,16,993,9,14
河南,外部商户,898411693110079,河南省周口市国家税务局,16,8095,0,11
浙江,公共缴费,898330349000010,国网浙江瑞安市供电有限责任公司,15,2112,15,10
福建,公共缴费,016350349000255,国网福建仙游县供电有限公司,15,2936,3,10
河北,外部商户,898130193994022,河北省公安厅交通管理局,15,1499,2,11
福建,公共缴费,016350449000264,国网福建永安市供电有限公司,15,1232,11,15
上海,外部商户,802310055330524,途虎养车(生活服务)(WAP支付),15,135,15,15
贵州,公共缴费,898520149000132,贵州电网有限责任公司贵阳供电局,15,2189,14,14
江苏,公共缴费,802320049000500,（特约）云闪付江苏公共缴费（邦道）,15,1421,8,14
浙江,外部商户,906330148160038,阴阳师藏宝阁,15,11018,4,14
福建,公共缴费,016350149000248,国网福建长乐市供电有限公司,15,10734,4,11
浙江,外部商户,102331093110004,临海市财政局,15,4253,5,12
陕西,公共缴费,898610149000202,国家电网（西安）,15,1029,9,13
上海,外部商户,104310058133381,星巴克（上海）,15,1198,3,15
河南,外部商户,302410165130011,河南正弘物业管理有限公司,15,1309,2,14
天津,服务类,898120092220011,交管(驾驶员管理卡)业务市区,15,3584,3,6
辽宁,外部商户,898210792220016,（特约）黑山县公安交通警察大队,15,2587,3,12
安徽,公共缴费,898340348140012,中国联通蚌埠市分公司（话费）,15,3,15,15
山东,外部商户,302481142140008,山东普利思饮用水股份有限公司,15,6807,3,15
江苏,外部商户,113320186510016,江苏省公安厅交通警察总队（连云港线上）,15,2498,3,11
上海,外部商户,898319856914266,优衣库（成衣）（云闪付）,15,1591,5,12
贵州,公共缴费,898522349000137,贵州电网公司兴义供电局（册亨供电局）,15,2255,13,10
福建,公共缴费,016350549000275,国网福建安溪县供电有限公司,15,2414,7,13
总公司,信用卡还款,402350294980001,厦门银行股份有限公司信用卡还款,15,68209,6,12
河北,公共缴费,898130193994155,国网枣强县供电公司,15,238,14,14
上海,外部商户,802310048993140,珍爱网,15,4473,5,14
河北,公共缴费,898130193994161,国网武强县供电公司,15,602,13,15
福建,外部商户,027350149000032,国网南安市供电公司,15,2606,0,9
浙江,外部商户,102330186510003,浙江省财政厅,15,2349,2,13
贵州,公共缴费,898522249000123,贵州电网公司凯里供电局（石阡供电局）,14,2992,13,10
宁波,公共缴费,802332186510048,宁波通商银行股份有限公司（党费缴纳）,14,2719,0,14
辽宁,外部商户,898211392220030,（特约）凌源市公安局交通警察大队罚没,14,1997,1,12
贵州,公共缴费,898522649000146,贵州电网公司凯里供电局（余庆供电局）,14,1655,13,12
福建,公共缴费,016350749000289,国网福建武夷山市供电有限公司,14,1391,9,12
湖南,公共缴费,001430748140099,行业商户(电信）,14,455,11,14
福建,外部商户,027350149000010,国网龙岩供电公司,14,2948,3,13
江苏,外部商户,113320148160096,兜有中影票务通,14,20,4,13
辽宁,外部商户,898211292220024,（特约）调兵山市公安局交通警察大队,14,2287,4,9
河南,外部商户,898411093110062,互联网财税库银（许昌国税）,14,5058,0,10
湖北,外部商户,027421093110001,荆州国家税务局,14,4341,2,10
吉林,公共缴费,945220183987704,国网吉林省电力有限公司四平供电公司,14,774,9,13
江苏,公共缴费,898320549002402,国网江苏省电力公司苏州供电公司,14,4905,8,13
辽宁,外部商户,898211092220002,(特约)辽阳市公安交通警察支队,14,1998,3,12
湖南,公共缴费,001431048140002,郴州市移动公司,14,79,7,12
云南,外部商户,898530193110005,云南省国税局-昆明财税库银,14,6862,2,12
湖南,公共缴费,027430149000004,长沙供水有限公司,14,530,10,13
江苏,公共缴费,308320149005612,南京港华燃气,14,1583,10,14
上海,外部商户,104310058133378,星巴克（深圳）,14,762,2,13
福建,公共缴费,016350849000297,国网福建连城县供电有限公司,14,2052,8,14
青岛,公共缴费,450053249000066,国网山东省电力公司莱西市供电公司,14,1902,8,13
福建,公共缴费,016350549000269,国网福建惠安县供电有限公司,14,1194,8,12
上海,外部商户,104310058133390,星巴克（上海）,14,823,3,12
福建,公共缴费,104350648990033,福建广电网络集团股份有限公司漳州分公司,14,132,10,14
安徽,公共缴费,898341649000983,国家电网,14,1047,8,8
总公司,信用卡还款,937320294980001,无锡农商行互联还款,14,19159,2,14
江苏,外部商户,898320153990588,有货（江苏）商贸服务有限公司,13,5378,2,9
辽宁,外部商户,898210992220013,（特约）阜新市公安局交通警察支队,13,2097,1,9
吉林,公共缴费,945220183987705,国网吉林省电力有限公司辽源供电公司,13,1017,6,12
浙江,公共缴费,898330749000003,国网浙江省电力有限公司金华供电公司,13,2881,13,12
湖南,外部商户,898430341111002,湘潭交通经济建设投资总公司,13,475,4,12
福建,公共缴费,016350649000282,国网福建南靖县供电有限公司,13,600,7,11
山西,公共缴费,898140249000111,国网省电力公司大同供电公司（多渠道后端）,13,241,12,12
总公司,外部商户,301430160129500,交行湖南电子渠道,13,27250,0,10
贵州,公共缴费,898520249000128,贵州电网公司六盘水供电局（水城供电局）,13,1143,13,13
福建,公共缴费,016350449000261,国网福建大田县供电有限公司,13,1792,2,10
上海,商城,802310053112855,逸斐实业（云闪付商城）,13,326,8,11
宁波,公共缴费,301330249000001,国家电网（海曙）,13,879,10,13
贵州,公共缴费,898522349000126,贵州电网公司兴义供电局(安龙供电局),13,2380,13,11
河南,外部商户,898410493110058,河南省平顶山市国家税务局,13,6789,0,12
辽宁,外部商户,898210392220011,（特约）海城市公安局交通管理大队,13,2396,1,10
湖南,公共缴费,001430448140099,行业商户(电信）,13,281,7,13
内蒙古,商城,802150053110549,若曼薇拉（云闪付商城）,13,471,6,13
贵州,公共缴费,898522449000129,贵州电网有限责任公司毕节供电局,13,1601,12,11
四川,外部商户,898510165130938,成都嘉诚新悦物业管理集团有限公司,13,6090,0,9
上海,外部商户,898310148160595,皮克玩,13,203,5,9
浙江,公共缴费,898330149000015,国网浙江杭州市萧山区供电有限公司,13,1747,13,13
四川,外部商户,865650048162147,北京大米科技,13,110393,2,11
总公司,外部商户,301330160129500,交行浙江电子渠道,13,25601,0,13
北京,外部商户,802110080110502,好大夫,13,3267,3,11
福建,公共缴费,008352257220001,中国联通有限公司宁德分公司,13,26,10,13
重庆,外部商户,802500048160614,盛大,13,65,4,11
黑龙江,外部商户,896260053110512,广州松搭网络科技有限公司,13,59270,0,8
河北,公共缴费,898130193994157,国网安平县供电公司,13,548,10,11
贵州,公共缴费,898522249000132,贵州电网铜仁供电局,13,2584,13,12
福建,外部商户,027350149000017,国网邵武供电公司,13,2384,3,11
总公司,信用卡还款,955161094980007,山西省农村信用社联合社信用卡还款,13,56747,2,12
河南,外部商户,898411493110049,商丘市国家税务局（财税库银后端商户）,13,9660,0,12
北京,外部商户,898111953990242,多点,13,845,13,12
贵州,公共缴费,898522249000126,贵州电网公司铜仁供电局（松桃供电局）,13,3189,12,10
湖南,公共缴费,001430948140099,行业商户(电信）,13,322,10,12
厦门,外部商户,896393053110482,南京昌万同电子科技有限公司,13,33899,0,9
福建,公共缴费,016352249000305,国网福建屏南县供电有限公司,13,2154,4,11
山东,外部商户,103053145110002,山东航空股份有限公司,12,14037,5,11
北京,公共缴费,898110392224301,商务公司移动业务终端缴费,12,933,5,8
浙江,公共缴费,898331049000040,国网浙江玉环市供电有限公司（多渠道）,12,4841,10,6
天津,公共缴费,104120049000029,天津生态城能源投资建设有限公司,12,385,2,6
厦门,外部商户,105910000023535,厦门南普陀寺,12,12,0,2
四川,外部商户,802510045110523,四川航空(航空售票)(云闪付),12,18640,4,11
浙江,公共缴费,898330649000007,国网浙江绍兴市上虞区供电有限公司,12,1035,11,11
青岛,外部商户,821053253114035,深圳优汇电子商务有限公司,12,752,6,11
上海,商城,802310053112494,东浩国际（云闪付商城）,12,161,4,6
福建,公共缴费,104350348990016,福建广电网络集团股份有限公司三明分公司,12,102,12,11
总公司,外部商户,301370182209500,交行山东省分行银校通,12,44617,0,12
上海,外部商户,802310051720510,石化云南,12,3750,0,11
浙江,外部商户,929331093110005,杭州市余杭区财政局,12,1246,2,8
厦门,外部商户,853393052116672,祥万浩商贸公司,12,6740,0,6
总公司,信用卡还款,437980094980001,珠海华润互联还款,12,33208,4,12
上海,外部商户,105000054510631,光明随心订（乳制品）（云闪付）,12,2199,12,12
浙江,公共缴费,898330349000013,国网浙江乐清市供电有限公司,12,2374,11,10
福建,公共缴费,016350649000280,国网福建长泰县供电有限公司,12,1430,5,12
黑龙江,外部商户,896260053110472,临汾经济开发区天德顺电子科技有限公司,12,9794,0,5
湖南,外部商户,802430075380503,盛大汽车,12,11,1,12
北京,外部商户,898111953990258,多点,12,1290,12,11
浙江,外部商户,896330053110075,临汾悦欣星网络科技有限公司,12,22444,0,12
上海,商城,802310053113066,上海赟客（云闪付商城）,12,142,6,8
广西,外部商户,491000058120002,中国人民银行桂林市中心支行食堂,12,28,1,8
上海,外部商户,898319848140024,中国电信股份有限公司电子渠道运营中心,12,829,5,12
宁波,公共缴费,301330249000003,国家电网(江北),12,1100,9,11
福建,外部商户,027350149000013,国网宁德供电公司,12,3193,3,11
深圳,外部商户,802440354110720,山姆会员厦门店,12,7014,3,11
福建,公共缴费,017350449000262,国网福建沙县供电有限公司,12,1339,6,10
上海,商城,802310053112477,中奥通宇（云闪付商城）,12,420,10,11
福建,公共缴费,016352249000306,国家电网（福安分公司）,12,2828,5,12
深圳,外部商户,802440348991067,山姆会员深圳店,12,7497,0,9
上海,外部商户,802310055410503,杭州油呗科技有限公司（移动收银台,12,3228,12,11
深圳,外部商户,802440379930801,海南超神,12,627,3,6
福建,外部商户,027350149000016,国网三明供电公司,12,1747,1,11
总公司,外部商户,301340160129500,交行安徽电子渠道,11,48774,0,11
河北,公共缴费,898130193994156,国网饶阳县供电公司,11,600,8,9
河北,公共缴费,898130193994154,国网河北省电力公司深州市供电分公司,11,234,9,11
总公司,公共缴费,802310049000589,（特约）CHINAPAY(公缴),11,1370,7,8
浙江,外部商户,103330793110003,东阳市财政局,11,20320,0,10
宁波,外部商户,896332053119999,台州品辰商务咨询有限公司,11,16153,0,10
河南,外部商户,898410149000082,电力缴费,11,1718,1,11
河北,外部商户,829120048140002,中国移动能力开放平台,11,1033,4,10
总公司,外部商户,620003620180007,EASI Sydney,11,640,0,11
吉林,公共缴费,945220183980110,吉林省电力有限公司长春市九台区供电公司,11,838,5,10
北京,外部商户,898111953990239,多点,11,734,11,11
四川,外部商户,821510159218088,1919快喝,11,1486,7,11
浙江,公共缴费,898331049000033,国网浙江省电力有限公司台州供电公司,11,2229,11,8
总公司,信用卡还款,446226094980001,丹东银行信用卡还款,11,51794,3,11
浙江,外部商户,102330693110005,上虞区财政局,11,5694,1,5
上海,外部商户,802310048993459,上海汽车集团财务,11,34903,1,11
上海,外部商户,802310051720512,石化天津,11,4100,0,10
浙江,公共缴费,898330649000008,国家电网,11,2493,11,7
江苏,外部商户,898320153110482,金鹰购（一般贸易）（云闪付）,11,2789,6,11
福建,公共缴费,016350849000296,国网福建上杭县供电有限公司,11,1383,5,8
福建,外部商户,027350149000026,国网晋江市供电公司,11,10320,0,7
总公司,外部商户,620055459475043,Oceania-shop.online-RMB,11,4760,0,7
贵州,公共缴费,898522349000132,贵州电网公司兴义供电局(晴隆供电局),11,4070,11,8
广东,外部商户,898440151720059,广东石化加油广东,11,2105,0,9
福建,公共缴费,016350449000267,国网福建尤溪县供电有限公司,11,1079,3,9
贵州,公共缴费,898522249000120,贵州电网公司铜仁供电局（铜仁市郊供电局）,11,2132,11,10
浙江,外部商户,103330793110005,兰溪市财政局,11,25365,4,9
湖北,外部商户,027420593110001,宜昌国税日间,11,4242,2,8
内蒙古,公共缴费,898152549000003,内蒙古电力（集团）锡林郭勒电业局,11,381,9,11
贵州,公共缴费,898520149000160,贵州电网有限责任公司贵阳供电局,11,1416,11,10
海南,外部商户,831640045110008,海南航空(Hainan Airlines),11,31380,1,10
上海,外部商户,802310049000542,石化广东,10,27000,0,4
上海,外部商户,802310051720513,石化河北,10,2500,0,9
辽宁,外部商户,898211192220014,（特约）盘锦市公安局交通警察支队兴隆台,10,1265,4,10
上海,外部商户,802310049000562,石化山西,10,17740,0,10
辽宁,外部商户,898211492220007,绥中（特约）葫芦岛市公安局交通警察支队,10,1909,1,9
山西,公共缴费,898140549000140,国网电力公司晋城供电公司(多渠道后端),10,193,9,10
北京,外部商户,104100582991181,新东方网,10,21187,4,9
河北,外部商户,898130148161238,杭州泛鱼网络科技有限公司,10,71,4,4
福建,外部商户,027350149000047,国网武夷山市供电有限公司,10,1649,3,6
贵州,公共缴费,898522749000175,中国南方电网,10,1311,10,8
河北,外部商户,898130193994024,河北省公安厅交通管理局,10,1122,2,7
深圳,外部商户,802440354110754,山姆苏州木渎店（移动支付）,10,2856,1,9
上海,商城,802310053113085,忠冠衡信息（云闪付商城）,10,221,2,9
深圳,外部商户,802440353110532,卷皮,10,404,6,9
贵州,公共缴费,898522749000181,中国南方电网,10,2078,10,9
浙江,外部商户,929331093110003,三门县财政局,10,750,0,7
江西,外部商户,898360173990827,银联智慧加油平台测试1,10,0,0,1
福建,公共缴费,016350849000295,国网福建永定县供电有限公司,10,1466,3,6
总公司,信用卡还款,405350194980001,海峡银行信用卡还款,10,33954,4,8
上海,外部商户,802310051720516,石化江西,10,2705,0,8
内蒙古,外部商户,853190057129614,野兽派,10,40396,3,10
上海,外部商户,802310051720508,石化山东,10,4400,0,9
总公司,外部商户,105450192220006,广西交警,10,1749,3,6
北京,外部商户,898111953990248,多点,10,432,10,10
总公司,外部商户,301510160129500,交行四川电子渠道,10,15350,0,10
四川,外部商户,898510192220011,四川省交通罚没,10,1674,3,8
总公司,外部商户,620003620180001,EASI,10,334,0,8
湖北,外部商户,027422893110001,暂收款（恩施国税日间）,10,2575,0,6
总公司,信用卡还款,519110094980002,天津农商互联还款,10,16627,5,10
深圳,公共缴费,861440349000010,深圳市水务（集团）有限公司,10,1382,4,7
上海,外部商户,802310079930526,广州冰鸟网络科技(移动收银台),10,2126,0,3
深圳,外部商户,802440354110746,沃尔玛山姆会员商店（北京顺义）,10,2577,1,8
福建,公共缴费,016352249000307,国家电网（福鼎分公司）,9,2327,0,8
北京,外部商户,898111948161361,偶玩,9,278,0,3
总公司,外部商户,620055459425001,Bookelink.com,9,660,0,5
宁夏,公共缴费,898640149009995,银川中铁水务后端商户,9,83,9,9
安徽,公共缴费,898341549000003,国家电网,9,1564,9,9
浙江,公共缴费,898330649000006,国网诸暨市供电公司,9,1523,8,8
新疆,外部商户,898652849000092,库尔勒惠居科技信息服务公司（APP）,9,3639,1,8
深圳,外部商户,898440353116308,优购,9,2643,4,8
河北,外部商户,898130193994025,河北省公安厅交通管理局,9,768,0,8
上海,外部商户,303310086510999,云缴费（非税）,9,359,3,9
西藏,外部商户,898542692220001,中国邮政西藏分公司-交通罚没,9,2599,1,6
安徽,公共缴费,898340148140046,中国移动通信集团安徽有限公司（话费）,9,335,4,9
黑龙江,外部商户,896260053110473,临汾清川建筑材料有限公司,9,12966,1,9
宁波,公共缴费,301330249000005,国家电网（北仑）,9,1037,4,8
浙江,公共缴费,898331049000038,国网浙江临海市供电有限公司,9,1291,9,9
广东,外部商户,898440073920021,国美小额贷款,9,10111,2,9
辽宁,服务类,898210793110021,辽宁省税务局,9,25229,1,8
深圳,外部商户,802440348991068,山姆会员北京店,9,2666,4,9
江苏,公共缴费,898320149002402,国网江苏省电力公司南京供电公司,9,107972,0,7
湖南,公共缴费,001430248140099,行业商户(电信）,9,397,5,7
福建,外部商户,998350593110001,国税总局泉州税务日间,9,2250,0,4
总公司,外部商户,542034453110011,Hi Go Travel,9,613,0,6
福建,公共缴费,016350649000506,国网福建云霄县供电有限公司,9,2628,3,8
福建,外部商户,027350149000022,国网惠安县供电有限公司,9,3458,2,7
湖北,外部商户,027420693110001,暂收款（襄阳国税日间）,9,3298,5,6
总公司,外部商户,598034457341053,BaoZun c/o Nike HK Limited,9,4879,0,7
上海,外部商户,802310053111488,源产喜递,9,2067,0,3
上海,外部商户,802310073720566,北京中讯优智网络科技有限公司,9,180,0,2
河北,外部商户,898130193994027,河北省公安厅交通管理局,9,845,3,9
贵州,公共缴费,898520149000103,贵州电网有限责任公司贵安供电局,9,5013,9,9
北京,外部商户,898111970130879,北京爱家营企业管理有限公司,9,89936,1,9
湖北,外部商户,898426159991461,上海鎏帑网络科技有限公司,9,1602,9,7
贵州,公共缴费,898522349000129,贵州电网公司兴义供电局(兴仁供电局),9,1060,9,8
上海,服务类,802310079990530,浙江微能科技,9,240,9,9
浙江,公共缴费,898330949000004,国网浙江省电力有限公司舟山供电公司,9,1612,9,9
湖北,外部商户,027420893110101,荆门东宝国税局,9,2578,4,7
浙江,外部商户,103330148160026,车点点（车服务）（云闪付）,9,281,9,9
内蒙古,外部商户,853190082999615,文都赢课堂,9,64062,1,9
云南,外部商户,105000093110052,国家税务总局云南省税务局,9,1499,2,7
安徽,公共缴费,898341149000001,国家电网,9,742,8,7
总公司,信用卡还款,441120094980001,河北农村信用社互联还款,9,17240,3,9
浙江,外部商户,103330793110004,永康市财政局,9,4211,1,7
福建,公共缴费,016350649000512,国网福建平和县供电有限公司,9,1707,2,7
北京,外部商户,104100548991048,百度在线网络技术上海分公司,8,20000,0,6
贵州,公共缴费,898522449000112,贵州电网毕节供电局,8,1309,8,6
天津,公共缴费,898120049000640,国网天津静海供电有限公司,8,959,7,8
河北,外部商户,898130193994018,河北省公安厅交通管理局,8,1360,2,7
辽宁,外部商户,898211392220021,（特约）朝阳县公安局交通警察大队,8,1303,1,4
贵州,外部商户,826520175230006,贵州省贵阳市博众金服科技有限公司,8,96,2,8
河南,外部商户,QRC310105235825,淘小铺,8,4000,0,1
四川,外部商户,853650082990002,文都赢课堂,8,84704,1,8
安徽,公共缴费,898341749000114,国网安徽省电力公司池州供电公司（电费）,8,961,8,8
总公司,外部商户,301130160129500,交行河北电子渠道,8,40100,0,8
江苏,外部商户,113320157340008,车点点4,8,7,3,7
总公司,外部商户,105411292220001,灵宝市财政局,8,1720,1,3
福建,公共缴费,016350749000290,福建省电力有限公司光泽县供电有限公司,8,2003,4,6
四川,外部商户,853650053990034,素邦生活,8,96877,0,8
辽宁,外部商户,898211492220010,（特约）葫芦岛市公安局交通警察支队建昌,8,1343,2,7
总公司,信用卡还款,450980094980001,青岛互联网还款,8,25299,3,8
北京,外部商户,104100554991093,顺丰优选,8,1776,4,8
青岛,外部商户,821452079934000,大连花果网络科技有限公司,8,74,0,2
陕西,外部商户,301610173999525,傲立科技,8,101,0,3
深圳,外部商户,802440354110722,山姆会员珠海店,8,4976,2,7
总公司,信用卡还款,489980094980001,南粤互联网还款,8,36416,2,7
贵州,公共缴费,898522649000137,贵州电网公司凯里供电局（黄平供电局）,8,1188,8,7
总公司,外部商户,802310073720599,成都瑞通创科技有限公司,8,126,0,3
厦门,外部商户,853393053116988,艺芙贸易公司,8,12908,1,8
天津,外部商户,84811A053110958,好又多（超市）（云闪付）,8,9740,2,6
宁夏,公共缴费,898640386510101,中国人民银行吴忠市中心支行（党费缴纳）,8,693,0,8
广东,外部商户,103440180621214,暨南大学附属第一医院（广州华侨医院）,8,230,0,5
黑龙江,外部商户,829261086510002,黑龙江省高速公路管理局,8,3100,0,7
安徽,公共缴费,898341248140013,中国移动通信集团安徽有限公司（话费）,8,362,2,5
浙江,公共缴费,102338086510002,金华人行（党费缴纳）,8,275,0,8
浙江,公共缴费,898330149000018,国网浙江建德市供电有限公司（多渠道）,8,690,7,6
北京,外部商户,898111992220104,北京市西城区城市管理委员会,8,1282,3,7
深圳,外部商户,802440354110739,金牛区山姆会员店,8,1976,1,8
总公司,外部商户,542034458110022,HongKong Xing Li,8,39948,0,4
总公司,外部商户,301320160129500,交行江苏电子渠道,8,29675,0,8
总公司,外部商户,301110060129500,交行北京电子渠道,8,63067,0,7
吉林,公共缴费,945220183986166,国网吉林农安县供电有限公司,8,233,7,8
福建,公共缴费,016352249000308,国家电网（霞浦分公司）,8,782,4,7
福建,公共缴费,016350449000257,国网福建宁化县供电有限公司,8,1952,2,6
湖南,外部商户,898430792221035,湖南交通违法处理自助平台常德经开区支队,8,993,3,8
辽宁,外部商户,898210892220012,（特约）营口市盖州市交通警察大队,8,1149,1,8
福建,公共缴费,104350748990031,福建广电网络集团股份有限公司建阳分公司,8,1,8,6
贵州,公共缴费,898522449000118,贵州电网毕节供电局,8,4965,8,8
四川,外部商户,853650057340016,找我婚礼,8,81570,2,8
浙江,公共缴费,898330449000006,国网浙江嘉善县供电有限公司,8,3415,7,7
天津,外部商户,104120049000035,生态城能源投资建设公司(燃气、供暖缴费）,8,180,0,4
